縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
10002,宜蘭縣,10002110,大同鄉,2,,1,,,,,,,,1,,,55.45,,26.29,,,,,,,,29.15,,,17850000,,700000,,,,,,,,35000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10002,宜蘭縣,10002120,南澳鄉,2,,1,1,,,,,,,,,,93.24,,45.06,48.18,,,,,,,,,,4700000,,2600000,6800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10004,新竹縣,10004010,竹北市,3005,33,300,86,8,2348,90,108,2,23,7,,,141553.62,871.16,21334.78,3967.58,374.9,106137.72,2790.59,1294.52,511.33,3737.73,533.32,,,9000000,3200000,15600000,16975000,11450000,8855000,4400000,2525000,29750000,32400000,12000000,,,1596,9,13,35,38,1167,272,55,1,5,,,1,95863.8,359.26,1115.18,1989.04,3413.72,75450.68,11584.81,1139.02,114.57,589.45,,,108.07,10175000,5600000,19600000,20000000,18150000,10980000,6830000,3600000,19800000,17500000,,,19400000,"105Y"
10004,新竹縣,10004020,竹東鎮,640,40,416,3,1,78,81,13,1,1,3,1,2,30302.25,1008.48,21332.86,182.96,46.71,2692.05,2551.82,144.14,91.55,1822.66,198.84,22.18,208.01,5500000,2450000,7500000,16870000,7380000,3625000,3100000,1250000,25000000,111000000,15500000,33488000,19000000,536,10,37,6,111,241,124,4,,,,,3,25623.11,349.69,2511.25,312.2,5782.56,11656.35,4853.43,66.93,,,,,90.68,6640000,3300000,11600000,12250000,6920000,6750000,4690000,3025000,,,,,4600000,"105Y"
10004,新竹縣,10004030,新埔鎮,121,1,79,,,,26,,1,,14,,,6982.97,34.64,4898.19,,,,869.24,,79.71,,1101.2,,,8200000,3300000,10000000,,,,4740000,,6250000,,14000000,,,23,1,1,1,,,20,,,,,,,877.13,39.39,57.09,31.92,,,748.74,,,,,,,5300000,2500000,9877000,15800000,,,5225000,,,,,,,"105Y"
10004,新竹縣,10004040,關西鎮,46,5,30,,,,9,,1,,1,,,2969.33,237.09,1867.51,,,,353.94,,445,,65.79,,,4465000,3200000,6730000,,,,2500000,,24000000,,11000000,,,4,1,1,,,,2,,,,,,,339.29,48.12,55.11,,,,236.06,,,,,,,3300000,3850000,3600000,,,,2300000,,,,,,,"105Y"
10004,新竹縣,10004050,湖口鄉,971,86,451,7,10,4,322,36,22,16,5,1,11,53697.98,2278.35,26913.27,297.66,241.36,151.46,8777.38,1370.24,3173.28,9080.75,286.08,328.49,799.64,5100000,2890000,9057000,11000000,4250000,3500000,4190000,1500000,30256458,56000000,5360000,5000000,2300000,77,11,4,,,,61,1,,,,,,2852.72,338.96,224.68,,,,2280.18,8.9,,,,,,4750000,4700000,5395000,,,,4850000,3000000,,,,,,"105Y"
10004,新竹縣,10004060,新豐鄉,606,35,444,7,1,9,66,33,,,10,,1,30877.57,935.82,26164.74,402.14,115.03,317.1,1936.62,298.26,,,683.12,,24.73,7800000,2200000,8300000,17500000,34500000,2853160,3325000,1250000,,,9175000,,1402395,64,5,19,,,1,39,,,,,,,2375.99,183.58,886.25,,,42.68,1263.48,,,,,,,5235000,2500000,6250000,,,4450000,5000000,,,,,,,"105Y"
10004,新竹縣,10004070,芎林鄉,85,,68,,,,2,9,,,5,,1,4923.91,,4293,,,,79.67,115.72,,,305.03,,130.49,8800000,,11250000,,,,4100000,900000,,,11700000,,29500000,16,1,2,,,,8,5,,,,,,692.58,43.36,191.67,,,,377.13,80.42,,,,,,3275000,3250000,9950000,,,,4190000,826667,,,,,,"105Y"
10004,新竹縣,10004080,橫山鄉,18,,17,,,,,,,,1,,,1037.62,,998.9,,,,,,,,38.72,,,7200000,,7600000,,,,,,,,6800000,,,8,,,,,,8,,,,,,,394.06,,,,,,394.06,,,,,,,5575000,,,,,,5575000,,,,,,,"105Y"
10004,新竹縣,10004090,北埔鄉,15,,15,,,,,,,,,,,494.06,,494.06,,,,,,,,,,,2600000,,2600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10004,新竹縣,10004100,寶山鄉,131,1,49,,,,76,,,1,3,,1,10379.72,36.1,3107.4,,,,2486.01,,,4503.64,195.67,,50.89,5800000,3300000,7650000,,,,5400000,,,270000000,10300000,,4380000,23,2,1,,,,20,,,,,,,898.12,82.45,29.61,,,,786.06,,,,,,,3480000,3230000,5800000,,,,3440000,,,,,,,"105Y"
10004,新竹縣,10004110,峨眉鄉,6,,2,,,,,1,1,,2,,,358.03,,115.11,,,,,9.33,120.15,,113.45,,,3815000,,2415000,,,,,400000,4300000,,11714109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10004,新竹縣,10004120,尖石鄉,1,,,,,,,,,,1,,,157.58,,,,,,,,,,157.58,,,1312273,,,,,,,,,,1312273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10004,新竹縣,10004130,五峰鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005010,苗栗市,598,52,372,9,8,25,55,54,1,5,12,,5,32512.48,1736.89,21045.49,497.78,192.11,951.12,3178.23,646.77,2136.11,838.49,793.32,,496.19,3925000,2508400,6175000,9500000,1340000,2550000,3400000,1050000,285000000,34720000,9104000,,900000,107,1,2,1,1,15,83,4,,,,,,4433.37,38.45,87.98,54.91,65.26,685.79,3410.26,90.72,,,,,,5500000,5300000,4750000,9500000,4600000,4750000,5550000,1610000,,,,,,"105Y"
10005,苗栗縣,10005020,苑裡鎮,189,1,114,1,,,62,,1,1,8,,1,11150.95,51.33,6337.72,55.28,,,2728.32,,1148.61,411.05,385.01,,33.62,5200000,2500000,5975000,6200000,,,5000000,,131448750,32800000,5721491,,1900000,10,,,,,,10,,,,,,,176.94,,,,,,176.94,,,,,,,1086667,,,,,,1086667,,,,,,,"105Y"
10005,苗栗縣,10005030,通霄鎮,50,1,43,,,4,1,,,,1,,,2591.06,30.74,2360.37,,,128.59,28.63,,,,42.73,,,2700000,3800000,2600000,,,2600000,2300000,,,,7000000,,,2,,,,,2,,,,,,,,40.43,,,,,40.43,,,,,,,,1275000,,,,,1275000,,,,,,,,"105Y"
10005,苗栗縣,10005040,竹南鎮,681,8,409,29,,73,144,10,4,3,1,,,40523.38,214.61,25824.78,1952.02,,2589.6,5093.61,127.08,1580.5,3093.61,47.57,,,7200000,2450000,9280000,15000000,,4600000,5200000,1490000,47247500,233136150,3100000,,,332,2,3,10,,84,232,1,,,,,,13246.18,68.32,313.13,344.41,,2893.81,9608.47,18.04,,,,,,5580000,4225000,14800000,10750000,,5045000,5680000,3100000,,,,,,"105Y"
10005,苗栗縣,10005050,頭份市,678,41,361,8,,74,135,43,4,,5,,7,31465.47,1174.36,20325.16,536.93,,2894,4532.45,576.1,1014.88,,211.74,,199.83,4815000,2200000,7200000,14913500,,5690000,3600000,2250000,38460259,,6700000,,500000,177,2,5,1,,72,91,5,,,,,1,8154.93,33.64,323.06,56.89,,4129.65,3490.03,77.16,,,,,44.51,4800000,2600000,10500000,15100000,,5250000,4680000,2870000,,,,,6250000,"105Y"
10005,苗栗縣,10005060,後龍鎮,90,1,77,,,,3,,,1,8,,,4828.6,53.18,4088.69,,,,114.47,,,115.99,456.28,,,4625000,2300000,4750000,,,,3100000,,,6500000,4400000,,,5,,,,,,5,,,,,,,267.66,,,,,,267.66,,,,,,,6070000,,,,,,6070000,,,,,,,"105Y"
10005,苗栗縣,10005070,卓蘭鎮,30,,24,,,,2,,,,4,,,1527.47,,1220.09,,,,66.73,,,,240.65,,,5250000,,5250000,,,,2100000,,,,8750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005080,大湖鄉,30,,28,,,,,,,,2,,,1410.85,,1347.74,,,,,,,,63.11,,,4830000,,4800000,,,,,,,,7050000,,,1,,1,,,,,,,,,,,75.97,,75.97,,,,,,,,,,,4600000,,4600000,,,,,,,,,,,"105Y"
10005,苗栗縣,10005090,公館鄉,111,,67,4,,3,8,,1,1,27,,,6993.76,,3306.85,267.27,,67.93,249.72,,1186.01,157.43,1758.55,,,5700000,,4600000,5175000,,1250000,1750000,,82000000,14800000,13800000,,,6,,1,,,,5,,,,,,,144.75,,32.9,,,,111.85,,,,,,,1600000,,3700000,,,,1600000,,,,,,,"105Y"
10005,苗栗縣,10005100,銅鑼鄉,52,3,39,,,,,,3,3,3,,1,4870.33,65.84,2173.3,,,,,,1630.13,939.59,57.5,,3.98,6000000,975885,6000000,,,,,,13712908,15500000,4380000,,1203680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005110,南庄鄉,6,1,4,,,,,,,,1,,,257.63,25.64,185.17,,,,,,,,46.82,,,5800000,641710,5800000,,,,,,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005120,頭屋鄉,37,1,36,,,,,,,,,,,1889.2,24.31,1864.89,,,,,,,,,,,3600000,3400000,3845000,,,,,,,,,,,9,1,,,,,8,,,,,,,287.68,36.08,,,,,251.6,,,,,,,4660000,4660000,,,,,4650000,,,,,,,"105Y"
10005,苗栗縣,10005130,三義鄉,58,4,46,1,,,,,2,,3,,2,3618.51,119.64,2753.73,23.59,,,,,530.39,,134.82,,56.35,5200000,1891475,5200000,10000000,,,,,32500000,,12200000,,4775000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005140,西湖鄉,4,,4,,,,,,,,,,,203.81,,203.81,,,,,,,,,,,1990000,,1990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005150,造橋鄉,73,5,28,,,,,38,,,1,,1,1773.46,290.53,1095.24,,,,,285.88,,,66.03,,35.79,500000,3675000,2425000,,,,,354000,,,4200000,,4800000,1,,1,,,,,,,,,,,51.88,,51.88,,,,,,,,,,,2420000,,2420000,,,,,,,,,,,"105Y"
10005,苗栗縣,10005160,三灣鄉,6,,6,,,,,,,,,,,382.46,,382.46,,,,,,,,,,,3050000,,3050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005170,獅潭鄉,1,,1,,,,,,,,,,,16.76,,16.76,,,,,,,,,,,2500000,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10005,苗栗縣,10005180,泰安鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007010,彰化市,1150,83,821,36,10,91,90,4,2,,10,,3,59044.64,2111.46,44695.85,3469.23,600.14,4378.42,2772.65,53.73,241.08,,509.55,,212.53,6350000,2550000,7400000,13350000,4150000,3700000,3800000,1330000,25419750,,15689082,,8800000,221,4,40,,,84,93,,,,,,,10804.19,155.62,2598.65,,,3853.06,4196.85,,,,,,,5200000,3665000,12650000,,,4525000,5000000,,,,,,,"105Y"
10007,彰化縣,10007020,鹿港鎮,332,6,255,6,,1,17,,16,8,9,,14,25495.31,142.18,14365.14,283.03,,30.88,587.57,,3864.87,5162.98,473.88,,584.78,6000000,2250000,6000000,12500000,,4200000,2800000,,19250000,25000000,7350000,,6153846,25,,4,,,,21,,,,,,,1262.9,,248.91,,,,1014,,,,,,,3600000,,7190000,,,,3400000,,,,,,,"105Y"
10007,彰化縣,10007030,和美鎮,353,11,300,3,,3,9,,8,5,12,,2,17569.94,367.45,14914.47,242.1,,91.92,407.05,,832.4,416.22,286.24,,12.1,6350000,2800000,6350000,9500000,,3300000,3500000,,19695000,14100000,12850000,,18300000,32,3,14,1,,2,12,,,,,,,1457.82,78.55,728.78,51.1,,70.51,528.88,,,,,,,4690000,1550000,8425000,4100000,,3890000,4490000,,,,,,,"105Y"
10007,彰化縣,10007040,線西鄉,76,,66,,,,,,4,1,4,,1,7129.97,,3475.56,,,,,,2412.94,1113.99,124.75,,2.72,5750000,,5665000,,,,,,66666667,75000000,11350000,,4900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007050,伸港鄉,167,3,149,6,,,3,,1,1,3,,1,8650.88,93.53,7849.34,254.25,,,72.99,,187.85,76.74,100.56,,15.62,6399000,2500000,6560000,4600000,,,2180000,,68300000,5000000,12500000,,860000,2,,,,,,2,,,,,,,61.67,,,,,,61.67,,,,,,,2305000,,,,,,2305000,,,,,,,"105Y"
10007,彰化縣,10007060,福興鄉,155,,124,2,,3,4,,,3,13,,6,10311.93,,6921.11,102.1,,90.91,130.17,,,529.78,824.03,,1713.83,6000000,,5800000,10512500,,3300000,2630000,,,25400000,12000000,,8850000,2,,,,,1,1,,,,,,,63.46,,,,,25.12,38.34,,,,,,,2650000,,,,,2700000,2600000,,,,,,,"105Y"
10007,彰化縣,10007070,秀水鄉,137,1,112,,,,,,9,2,13,,,12570.15,40.52,5543.05,,,,,,5299.13,1080.44,607.02,,,6450000,5750000,6300000,,,,,,110341906,47500000,10860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007080,花壇鄉,184,,172,1,,,,,,1,10,,,8902.42,,8029.37,29.33,,,,,,276.49,567.23,,,5755000,,5740000,1850000,,,,,,1060500,11475000,,,10,,10,,,,,,,,,,,634.1,,634.1,,,,,,,,,,,10000000,,10000000,,,,,,,,,,,"105Y"
10007,彰化縣,10007090,芬園鄉,35,,30,1,,,,,,,4,,,1450.88,,1337.17,65.79,,,,,,,47.93,,,4500000,,4100000,7200000,,,,,,,18543338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007100,員林市,614,23,433,14,2,27,53,26,8,4,4,,20,46817.88,554.38,25845.79,982.03,859.06,10014.18,1667.3,273.49,4222.23,1000.3,130.17,,1268.93,7290000,2500000,9500000,13750000,26100000,3960000,3700000,1050000,6966667,34300000,10720000,,1340000,55,1,10,1,1,14,27,,,,,,1,3466.44,26.02,768.26,70.21,39.3,594.22,1920.49,,,,,,47.94,5450000,2750000,13350000,8600000,4300000,4650000,5275960,,,,,,6060000,"105Y"
10007,彰化縣,10007110,溪湖鎮,174,,161,7,,,5,,,,,,1,9136.61,,8605.73,378.4,,,139.52,,,,,,12.96,6830000,,7040000,7350000,,,2920000,,,,,,1300000,9,,7,,,1,1,,,,,,,560.77,,464.57,,,49.72,46.48,,,,,,,8500000,,8600000,,,4000000,6800000,,,,,,,"105Y"
10007,彰化縣,10007120,田中鎮,116,,102,1,,,6,1,,2,3,,1,5705.82,,5013.92,26.59,,,272.99,7.29,,168.89,203.08,,13.07,5375000,,5335000,8200000,,,3530000,600000,,22500000,11048393,,5418187,3,,,,,,3,,,,,,,130.14,,,,,,130.14,,,,,,,3380000,,,,,,3380000,,,,,,,"105Y"
10007,彰化縣,10007130,大村鄉,185,2,135,1,,10,9,14,,,3,,11,8399.61,85.18,7084.99,33.01,,372.27,289.27,89.8,,,99.09,,346,5760000,4340000,6700000,6500000,,3590000,3200000,378571,,,10200000,,4380000,12,,4,,,6,2,,,,,,,530.26,,230.1,,,237.82,62.34,,,,,,,4540000,,7000000,,,4012500,3150000,,,,,,,"105Y"
10007,彰化縣,10007140,埔鹽鄉,42,,38,,,,1,,,,2,,1,2712.63,,1715.21,,,,43.96,,,,188.36,,765.1,3776000,,3650000,,,,6500000,,,,4350000,,30442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007150,埔心鄉,201,,184,3,,,,,11,,2,1,,11535.92,,9467.41,781.4,,,,,1164.04,,39.2,83.86,,7500000,,7365000,12500000,,,,,21539822,,5650000,44620000,,2,,1,,,,1,,,,,,,104.76,,57.15,,,,47.61,,,,,,,6155000,,9310000,,,,3000000,,,,,,,"105Y"
10007,彰化縣,10007160,永靖鄉,80,,70,1,,,,,1,1,7,,,4570.65,,3566.7,104.69,,,,,132.53,329.92,436.8,,,6400000,,6300000,16000000,,,,,15000000,55000000,7500000,,,1,,1,,,,,,,,,,,42.86,,42.86,,,,,,,,,,,3800000,,3800000,,,,,,,,,,,"105Y"
10007,彰化縣,10007170,社頭鄉,99,,89,2,,,,,2,3,3,,,6159.63,,4673.53,204.73,,,,,109.34,1035.22,136.81,,,7100000,,7100000,13050000,,,,,10500000,31100000,6880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007180,二水鄉,15,,14,1,,,,,,,,,,824.14,,782.13,42.01,,,,,,,,,,4000000,,4000000,7000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007190,北斗鎮,232,1,221,1,,4,2,,1,1,1,,,12729.43,32.75,12172.22,49.24,,107.12,90.71,,160.67,104.86,11.86,,,7425000,2730000,7500000,6000000,,2575000,2600000,,40265500,16020000,22300000,,,1,,,,,1,,,,,,,,25.92,,,,,25.92,,,,,,,,2350000,,,,,2350000,,,,,,,,"105Y"
10007,彰化縣,10007200,二林鎮,188,4,167,2,,1,12,,2,,,,,10057.19,152.73,9200.18,128.53,,44.58,424.12,,107.05,,,,,5066667,1750000,6020000,10725000,,2850000,2370000,,3030000,,,,,1,,,,,1,,,,,,,,32.77,,,,,32.77,,,,,,,,3000000,,,,,3000000,,,,,,,,"105Y"
10007,彰化縣,10007210,田尾鄉,92,,82,2,,,1,,1,,4,,2,5805.6,,4347.16,105.68,,,56.1,,108.33,,142.71,,1045.61,6060000,,6025000,4550000,,,7230000,,30890000,,8450000,,16025000,1,,1,,,,,,,,,,,64.44,,64.44,,,,,,,,,,,3300000,,3300000,,,,,,,,,,,"105Y"
10007,彰化縣,10007220,埤頭鄉,93,,91,,,,1,,,,1,,,5049.24,,4838.14,,,,95.77,,,,115.33,,,5500000,,5500000,,,,12760000,,,,13800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007230,芳苑鄉,27,,23,1,,,,,,2,,,1,3077.42,,1280.95,56.69,,,,,,865.66,,,874.12,2990000,,2600000,6800000,,,,,,34900000,,,14000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007240,大城鄉,9,,6,,,,,,1,,1,,1,510.39,,224,,,,,,108.81,,33.35,,144.23,2300000,,2200000,,,,,,420000,,6830000,,3000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
10007,彰化縣,10007250,竹塘鄉,30,,28,,,,,,,,2,,,1195.9,,1146.05,,,,,,,,49.86,,,2450000,,2375000,,,,,,,,3576458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105Y"
