縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
65000,新北市,65000110,汐止區,2419,372,110,32,9,1170,436,146,15,119,,,10,86621.35,10649.55,5369.02,1007.94,981.51,36038.48,11893.52,2006.57,5129.73,13210.84,,,334.2,8730000,6615000,12450000,12350000,19780000,9762500,7910000,4400000,50800000,32273333,,,9550000,766,80,13,6,15,469,106,16,6,55,,,,41588.37,4354.42,1290.29,192.01,1606.86,22044.85,4496,375.73,679.88,6548.32,,,,11325000,10465000,18800000,11100000,18000000,11200000,9650000,5575000,10516667,21650000,,,,"108Y"
65000,新北市,65000120,瑞芳區,193,135,42,2,,,13,,1,,,,,5771.49,3549.82,1404.47,43.1,,,465.89,,308.21,,,,,2300000,1880000,6860000,3375000,,,4420000,,12000000,,,,,13,2,,1,,,10,,,,,,,571.07,87.09,,100.83,,,383.14,,,,,,,5200000,4300000,,37000000,,,5400000,,,,,,,"108Y"
65000,新北市,65000130,土城區,1814,490,30,22,,889,218,99,21,45,,,,64828.54,13038,1790.81,582.38,,31176.22,6893,1276.82,5451.81,4619.5,,,,9685000,7550000,15000000,15880000,,12600000,9500000,3980000,54000000,23812500,,,,321,8,1,,2,229,60,3,,18,,,,16919.37,330.67,71.66,,256.92,10946,2735.93,59.53,,2518.65,,,,14000000,10750000,17580000,,33550000,14100000,12565000,7310000,,29132500,,,,"108Y"
65000,新北市,65000140,蘆洲區,1115,437,24,33,,335,270,14,2,,,,,39625.64,12323.74,672.1,1268.47,,15759.88,9089.62,214.16,297.66,,,,,10000000,7880000,7083333,16620000,,15600000,11300000,5050000,57160550,,,,,442,2,,4,,245,187,2,,2,,,,21558.15,87.59,,139.68,,13066.3,8029.63,40.74,,194.2,,,,15000000,9950000,,20100000,,17660000,12800000,4550000,,21840000,,,,"108Y"
65000,新北市,65000150,五股區,1197,111,24,17,10,729,271,10,7,17,,,1,51184.52,2953.37,1230.17,673.76,219.43,25525.25,9506.36,124.3,4929.64,6002.71,,,19.53,8750000,5000000,9690000,10342000,2650000,9500000,8280000,3087500,160000000,51829636,,,7600000,317,8,5,,,160,131,4,1,8,,,,18575.38,273.04,540.69,,,7010.76,6035.74,104.07,96.54,4514.53,,,,9700000,6300000,25000000,,,9190000,9900000,7110000,20000000,56090000,,,,"108Y"
65000,新北市,65000160,泰山區,468,133,29,14,22,160,80,11,8,5,4,,2,16248.74,3674.92,1021.68,408.8,1795.53,5844.69,2515.41,78.13,674.71,96.99,102.42,,35.47,8200000,5800000,11250000,9750000,17230000,9155000,7910000,1350000,12250000,6000000,26781226,,3547000,150,2,4,1,,75,66,1,,1,,,,6590.4,73.11,440.32,40.88,,3180.91,2779.11,12.53,,63.54,,,,10790000,8950000,27815000,19700000,,10900000,10425000,2600000,,12480000,,,,"108Y"
65000,新北市,65000170,林口區,1358,56,63,38,18,871,278,25,1,1,1,,6,63131.76,1652.51,4924.24,1588.37,1054.5,42293.17,9025.28,418.94,804.41,254.64,57.61,,1058.09,10815000,4975000,18000000,16840000,18900000,12300000,7525000,4970000,150000000,145500000,12508500,,12000000,1189,2,64,23,6,908,178,8,,,,,,69817.64,96.51,5833.22,1291.59,485.5,52911.69,9015.63,183.49,,,,,,12600000,12437500,20375000,18500000,13450000,12615000,11000000,5065000,,,,,,"108Y"
65000,新北市,65000180,深坑區,182,40,18,2,1,73,39,7,,2,,,,5597.08,1186.49,726.85,51.08,28.85,1901.24,1238.56,107.84,,356.18,,,,7840000,5800000,9600000,13800000,9500000,9500000,8250000,3850000,,29400000,,,,62,2,,,1,30,8,6,,15,,,,5873.84,72.22,,,74.78,1586.2,371.18,160.48,,3608.97,,,,13100000,8800000,,,18200000,13225000,10500000,6295000,,65000000,,,,"108Y"
65000,新北市,65000190,石碇區,1,1,,,,,,,,,,,,22.28,22.28,,,,,,,,,,,,5500000,5500000,,,,,,,,,,,,2,,,,,,2,,,,,,,119.81,,,,,,119.81,,,,,,,7150000,,,,,,7150000,,,,,,,"108Y"
65000,新北市,65000200,坪林區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108Y"
65000,新北市,65000210,三芝區,218,17,21,2,,76,37,63,1,,,,1,5558.06,453.17,1215.94,32.78,,1445.51,905.29,892.68,413.02,,,,199.65,1600000,2500000,6200000,3900000,,1200000,2360000,1150000,8000000,,,,24000000,53,2,4,1,,21,21,4,,,,,,2405.56,100.63,418.27,54.38,,905.79,855.37,71.12,,,,,,3880000,5550000,9650000,8880000,,4100000,3700000,1400000,,,,,,"108Y"
65000,新北市,65000220,石門區,3,3,,,,,,,,,,,,85.23,85.23,,,,,,,,,,,,2400000,2400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108Y"
65000,新北市,65000230,八里區,333,18,13,8,,233,36,15,1,9,,,,10763.32,702.2,834.27,333.91,,6980.88,1097.27,242.05,164.39,408.34,,,,5800000,4700000,17880000,8420000,,5880000,5400000,3600000,16900000,7850000,,,,132,,4,2,,88,32,6,,,,,,6325.76,,270.23,48.88,,4303.73,1551.35,151.57,,,,,,7550000,,14800000,5450000,,8325000,7300000,5200000,,,,,,"108Y"
65000,新北市,65000240,平溪區,1,,1,,,,,,,,,,,19.12,,19.12,,,,,,,,,,,4300000,,4300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108Y"
65000,新北市,65000250,雙溪區,15,10,5,,,,,,,,,,,506.66,247.9,258.76,,,,,,,,,,,3380000,2125000,5300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108Y"
65000,新北市,65000260,貢寮區,12,7,2,,,,3,,,,,,,555.17,218.42,94.91,,,,241.84,,,,,,,2180000,1750000,2850000,,,,2200000,,,,,,,2,,,,,,2,,,,,,,48.96,,,,,,48.96,,,,,,,1200000,,,,,,1200000,,,,,,,"108Y"
65000,新北市,65000270,金山區,103,34,25,1,,17,24,2,,,,,,3747.26,858.6,1504.94,47.5,,653.35,652.22,30.66,,,,,,3850000,2666667,6360000,10400000,,7250000,3250000,1590000,,,,,,10,,2,,,,7,1,,,,,,417.04,,125.96,,,,255.87,35.2,,,,,,5130000,,13750000,,,,4450000,4350000,,,,,,"108Y"
65000,新北市,65000280,萬里區,114,49,8,,,13,6,35,,,2,,1,2792.19,1140.05,401.61,,,362.14,205.66,490.88,,,158.63,,33.21,1500000,1100000,4850000,,,1730000,3625000,1400000,,,15625000,,3500000,14,,,,,8,4,2,,,,,,387.82,,,,,133,216.17,38.66,,,,,,1958333,,,,,1916667,6980000,1575000,,,,,,"108Y"
65000,新北市,65000290,烏來區,1,,1,,,,,,,,,,,13.47,,13.47,,,,,,,,,,,180000,,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108Y"
63000,臺北市,63000010,松山區,1264,386,15,23,41,343,311,139,,,,,6,38872.91,11225.11,675.41,730.64,1869.02,11633.22,10594.44,1824.72,,,,,320.35,19080000,18450000,33063591,27000000,26370000,22100000,23000000,9000000,,,,,6985000,179,3,3,3,25,100,34,11,,,,,,10278.97,157.18,177.92,86.81,2502.56,5413.63,1709.76,231.11,,,,,,29650000,21000000,39600000,22400000,29650000,30000000,30750000,12300000,,,,,,"108Y"
63000,臺北市,63000020,信義區,1262,512,35,34,54,272,218,134,,,,,3,38042.37,13732.29,1045.24,849.21,2040.66,11469.92,6965.41,1822.1,,,,,117.55,16000000,14315000,13600000,27040000,20032333,24140000,20960000,11200000,,,,,10000000,258,5,2,2,35,136,63,14,,,,,1,17648.94,163.71,126.54,69.87,4459.32,10126.21,2280.63,357.13,,,,,65.53,32940000,15000000,39165000,34075000,53389000,44950000,17500000,14990000,,,,,37180000,"108Y"
63000,臺北市,63000030,大安區,1601,409,15,63,70,497,362,170,,,,,15,54706.63,11719.28,486.28,3358.03,3057.72,20645.63,13010.13,2139.06,,,,,290.5,22120000,18200000,38800000,31500000,27000000,26400000,28500000,11500000,,,,,3000000,303,2,,6,65,144,77,8,,,,,1,21914.46,106.59,,287.81,6035.73,11388.08,3873.83,152.24,,,,,70.16,45800000,43630000,,50500000,30000000,51240000,37500000,15815000,,,,,62880000,"108Y"
63000,臺北市,63000040,中山區,2540,408,48,74,179,750,438,611,,,,,32,73193.39,10878.93,2149.66,2499.41,8229.37,27508.84,12335.8,7497.71,,,,,2093.66,13640000,14450000,19750000,25000000,21126667,21350000,15660000,6800000,,,,,46230000,448,,1,4,59,217,117,42,,,,,8,27599.77,,112.87,167.17,8422.34,12808.66,4937.23,862.35,,,,,289.16,26555000,,85500000,43500000,39800000,30600000,24060000,11350000,,,,,19250000,"108Y"
63000,臺北市,63000050,中正區,1109,266,33,33,59,348,191,163,,,,,16,34234.83,7030,1404.46,867.49,2592.9,12795.47,6828.14,2135.67,,,,,580.7,18600000,13775000,26500000,20660000,17000000,24115000,23000000,10800000,,,,,36955205,175,3,,3,11,94,46,18,,,,,,10787.67,142.5,,109.68,2130.35,5652.17,2373.09,379.88,,,,,,32980000,24000000,,35000000,108200000,35900000,32100000,12720000,,,,,,"108Y"
63000,臺北市,63000060,大同區,889,259,93,22,40,220,126,123,1,,,,5,25942.49,5707.34,3365.58,628.79,2581.74,7975.47,4074.79,1419.7,24.5,,,,164.58,12870000,9600000,15680000,14600000,19529000,21590000,16000000,6600000,36000000,,,,20300000,146,,,1,21,83,25,15,,,,,1,7930.82,,,52.51,1968.3,4385.11,1206.53,300.04,,,,,18.33,24695000,,,20500000,17625000,28600000,26500000,9700000,,,,,13980000,"108Y"
63000,臺北市,63000070,萬華區,1295,452,102,35,15,397,100,190,,,,1,3,31650.43,9707.97,2416.8,843.88,485.74,12922.89,2976.48,2126.05,,,,31.15,139.48,9500000,7600000,10310000,14500000,9500000,16380000,11150000,4816667,,,,9000000,7300000,247,1,1,8,11,205,15,6,,,,,,13273.53,23.45,28.27,238.26,882.92,11214.3,781.54,104.79,,,,,,25600000,8200000,20000000,12875000,24663372,26180000,20800000,7890000,,,,,,"108Y"
63000,臺北市,63000080,文山區,1378,598,41,29,3,284,293,122,,,1,1,6,43770.34,17008.94,1615.11,937.7,91.67,10992.85,11211.45,1712.01,,,111.37,44.28,44.95,12500000,11200000,20000000,18800000,11250000,18175000,15600000,6540000,,,17000000,4500000,1017500,487,14,11,8,2,278,156,18,,,,,,25054.73,702.88,910.43,365.71,176.78,15271.2,7205.32,422.42,,,,,,21000000,17230000,35800000,15000000,33815000,23539444,17950000,9200000,,,,,,"108Y"
63000,臺北市,63000090,南港區,536,247,11,13,2,141,81,20,6,9,,,6,18850.39,6279.41,263.92,384.33,89.86,6592.55,2799.59,343.85,484.11,1479.63,,,133.14,14959000,11755200,16000000,28000000,24000000,22700000,17180000,10250000,87974500,45350000,,,8800000,259,2,3,2,6,138,87,8,,11,,,2,15369.8,76.96,136.29,50.95,646.06,8552.43,3690.1,132.71,,1950.82,,,133.48,27780000,21790000,6350000,30590000,43500000,32890000,19080000,10550000,,43310000,,,24800000,"108Y"
63000,臺北市,63000100,內湖區,1866,651,38,30,69,530,319,100,17,37,,1,74,76121.94,19371.78,3338.82,938.08,5287.03,22651.33,10920.59,1448.03,1431.43,5011.02,,16.7,5707.14,16000000,12680000,38080000,21790000,25000000,22590000,17000000,7625000,31800000,42000000,,11660000,23790000,882,30,25,2,67,349,261,32,3,69,,,44,61648.26,1228.83,1965.63,73.17,9129.2,18991.53,11689.73,671.81,285.44,10200.89,,,7412.03,25000000,18240000,37380000,20090000,53333333,26666667,20190000,9790000,29700000,52000000,,,37000000,"108Y"
63000,臺北市,63000110,士林區,1303,637,64,45,6,160,268,86,2,6,,,29,46868.91,18929.45,2816.18,1185.86,733.3,9518.88,10126.63,1302.35,102.95,1182.06,,,971.25,15800000,13200000,29040000,24880000,65100000,30350000,20737500,11400000,18890000,153980000,,,13380000,230,5,4,4,2,101,95,11,,,,,8,13554.4,240.11,590.9,55.26,485.14,6324.92,5107.6,226.61,,,,,523.86,26650000,21200000,53250000,8300000,161750000,31000000,25400000,12380000,,,,,37340000,"108Y"
63000,臺北市,63000120,北投區,1457,540,84,25,2,152,442,174,,6,1,,31,46996.93,15871.97,3217.76,713.73,82.65,6258.09,17343.8,2250.06,,471.04,67.05,,720.78,12600000,10800000,17701350,18500000,28525000,17383333,16600000,6079000,,34380000,60000000,,9600000,358,15,4,1,7,177,113,29,,,,,12,19141.75,743.68,368.42,30.43,601.41,10137.42,6089.13,660.94,,,,,510.32,20975000,16200000,32425000,18100000,29500000,25000000,20600000,11000000,,,,,14825000,"108Y"
68000,桃園市,68000010,桃園區,4983,422,385,151,81,2950,634,315,8,32,1,,4,189843.57,11572.52,20214.85,6088.8,5916.64,109962.15,20208.88,4433.02,4070.06,2634.24,29.47,,4712.95,6900000,3800000,10700000,12500000,14240000,7645000,5750000,2500000,43500000,6588462,29000000,,299495000,2214,17,52,26,55,1535,455,60,1,6,,,7,114607.23,595.89,4005.63,1962.82,4877.21,81511.85,18064.11,1637.49,61.32,523.46,,,1367.45,8300000,4300000,14750000,13375000,16677500,8800000,6500000,4875000,15540000,14450000,,,28000000,"108Y"
68000,桃園市,68000020,中壢區,4760,408,878,92,108,2025,586,592,22,9,25,1,14,188880.32,11122.78,48177.11,4544.98,4529.36,73654.4,17675.71,6809.54,17586.72,946.34,1231.63,84.13,2517.61,6080000,3400000,9625000,12610000,14170000,7300000,4500000,1600000,183428571,35044100,17000000,820500,648000,1538,6,93,23,46,1029,296,40,,3,,,2,75065.24,178.36,6515.31,1620.71,2531.42,50598.71,11980.35,879.82,,705.97,,,54.58,7250000,3300000,13580000,15500000,15405000,7580000,5600000,3690000,,29250000,,,4350000,"108Y"
68000,桃園市,68000030,大溪區,743,32,342,11,,244,97,6,3,1,1,1,5,38760.03,823.37,18767.25,639.02,,9499.34,3359.82,75.16,4631.06,636.62,113.62,76.69,138.08,6750000,2450000,8230000,14300000,,7485000,4870000,775000,64000000,94370000,25000000,207400,2500000,151,13,19,5,,65,48,1,,,,,,7558.21,524.74,1441.52,294.53,,3198.9,2083.98,14.54,,,,,,6500000,3350000,9580000,10300000,,6750000,5275000,1650000,,,,,,"108Y"
68000,桃園市,68000040,楊梅區,2391,162,750,68,1,967,296,103,14,15,8,1,6,114389.69,4423.74,41779.74,2821,36.81,32476.98,9416.48,1414.75,14751.69,6542.07,594.19,60.8,71.45,5000000,2000000,7250000,8260000,13770000,5000000,3545000,1025000,42500000,46833333,11030000,22000000,2575000,464,29,37,7,,199,183,6,2,1,,,,21695.46,1104.26,2912.18,350.9,,8998.26,7511.4,160.66,426.27,231.52,,,,4700000,2700000,7420000,9600000,,5200000,4100000,3150000,31130000,38000000,,,,"108Y"
68000,桃園市,68000050,蘆竹區,1198,30,212,18,19,585,186,79,16,37,5,,11,70145.47,893.55,13347.11,868.85,1962.7,22660.94,6098.51,1076.13,9702.07,12881.04,285.46,,369.09,6615000,3542500,10400000,11800000,21760000,6500000,5400000,3300000,69250000,42640000,13800000,,3460000,884,3,30,9,3,682,140,10,,4,,,3,46996.78,114.99,2419.97,486.43,221.1,36754.45,6073.84,268.24,,515.54,,,142.22,9000000,3850000,12250000,16000000,11800000,9255000,7890000,4850000,,18705000,,,5660000,"108Y"
68000,桃園市,68000060,大園區,834,58,242,13,1,281,173,8,6,8,16,,28,48396.1,1767.74,13287.25,532.61,47.17,12272.03,6542.91,153.2,2670.28,7950.51,882.16,,2290.25,7680000,2940000,7300000,9000000,28900000,9800000,5000000,3975000,16000000,53101819,41535000,,1005000,226,4,21,8,,71,119,3,,,,,,12573.35,146.54,1511.34,540.1,,3793.08,6504.95,77.34,,,,,,8500000,4090000,7800000,23250000,,9750000,8300000,5600000,,,,,,"108Y"
68000,桃園市,68000070,龜山區,1682,426,143,30,100,569,202,171,13,23,,,5,86773.73,11610.92,7323.79,1245.15,1740.52,20314.46,6123.31,1800.59,6569.31,23368.57,,,6677.09,6000000,3500000,8380000,9400000,6100000,7850000,6125000,1810000,78000000,20000000,,,420000000,514,28,24,12,4,236,196,8,1,4,,,1,24575.4,1163.07,1729.92,796.27,235.97,11252.18,8131.53,333.68,160.27,705.51,,,67,8880000,7625000,11900000,15885000,12790000,8690000,8825000,6600000,25000000,24000000,,,14680000,"108Y"
68000,桃園市,68000080,八德區,2033,229,477,31,,1147,111,26,5,2,1,,4,78296.88,6099.61,22484.31,1249.07,,43309.94,3624.9,329.97,626.28,468.74,52.19,,51.85,6100000,3150000,7200000,13420000,,6420000,4800000,1600000,42000000,58000000,2450000,,2075000,649,6,43,8,,514,75,2,,,,,1,34354.27,262.39,4107.2,418.32,,26334.95,3099.6,57.02,,,,,74.79,7800000,3950000,18000000,13200000,,7815000,6000000,5600000,,,,,14200000,"108Y"
68000,桃園市,68000090,龍潭區,1118,63,611,4,,212,106,94,11,8,3,,6,47386.61,1636.2,28671.55,197.21,,7057.22,3505.04,1186.82,3278.58,1245.55,175.69,,432.74,4800000,2400000,5745600,6075000,,4915000,3200000,1500000,25000000,27230000,19500000,,13190000,298,19,69,,,122,85,2,1,,,,,10750.86,689.26,3378.22,,,3594.25,3025.49,37.79,25.86,,,,,4100000,3600000,6550000,,,2200000,3400000,1610000,2780000,,,,,"108Y"
68000,桃園市,68000100,平鎮區,1827,163,727,44,8,634,150,63,17,9,9,,3,92676.36,4490.57,33265.14,2284.28,332.66,22416.86,4671.35,837.62,6950.22,16576.57,790.93,,60.16,5500000,2860000,7000000,10300000,3800000,5500000,4500000,1880000,105000000,103500000,22000000,,1500000,593,24,36,11,,415,107,,,,,,,27274.98,967.86,2615.14,355.2,,18811.45,4525.32,,,,,,,6800000,3615000,10590000,7700000,,7100000,5500000,,,,,,,"108Y"
68000,桃園市,68000110,新屋區,339,30,202,3,,52,8,,4,3,26,,11,20281.12,1437.17,11744.92,111.07,,1606.03,211.45,,1646.2,1350.03,1604.53,,569.73,6000000,5680000,8500000,10500000,,4650000,3237500,,11812500,119160000,12750000,,7500000,15,3,6,,,,6,,,,,,,929.73,156.68,521.69,,,,251.35,,,,,,,5350000,7200000,17000000,,,,3550000,,,,,,,"108Y"
