縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
66000,臺中市,66000150,后里區,166,1,148,,,2,15,,,,,,,10291.15,17.06,9817.04,,,54.44,402.6,,,,,,,11000000,1000000,12000000,,,4650000,5550000,,,,,,,11,,,,,3,8,,,,,,,452.83,,,,,167.05,285.79,,,,,,,7680000,,,,,12880000,7040000,,,,,,,"110Y"
66000,臺中市,66000160,神岡區,173,4,155,,,2,12,,,,,,,9351.84,68.9,8799.98,,,76.99,405.97,,,,,,,12250000,2000000,13000000,,,4650000,4750000,,,,,,,30,1,2,,,7,20,,,,,,,1285.05,34.48,110.1,,,362.4,778.07,,,,,,,6300000,6500000,11145000,,,6280000,6225000,,,,,,,"110Y"
66000,臺中市,66000170,潭子區,578,19,323,,,124,109,,3,,,,,26377.75,553.55,16326.91,,,4805.02,3986.41,,705.86,,,,,8700000,4800000,12800000,,,6880000,5550000,,6833333,,,,,248,5,19,,,137,87,,,,,,,10707.77,270.23,1275.38,,,5508.26,3653.89,,,,,,,7975000,7800000,24200000,,,8380000,7300000,,,,,,,"110Y"
66000,臺中市,66000180,大雅區,402,29,326,,,19,28,,,,,,,21672.01,612.97,19411.34,,,701.56,946.14,,,,,,,11600000,2660000,13000000,,,5550000,5900000,,,,,,,154,2,7,,,89,56,,,,,,,6604.2,104.01,430.84,,,3790.98,2278.36,,,,,,,8280000,11800000,12000000,,,8980000,6760000,,,,,,,"110Y"
66000,臺中市,66000190,新社區,55,2,53,,,,,,,,,,,3327.69,80.66,3247.03,,,,,,,,,,,10500000,3945500,10600000,,,,,,,,,,,6,,1,,,,5,,,,,,,318.41,,57.3,,,,261.11,,,,,,,8000000,,5500000,,,,8000000,,,,,,,"110Y"
66000,臺中市,66000200,石岡區,27,1,26,,,,,,,,,,,1355.53,25.05,1330.49,,,,,,,,,,,6480000,2500000,6590000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
66000,臺中市,66000210,外埔區,94,,90,,,,4,,,,,,,5408.59,,5271.5,,,,137.09,,,,,,,6000000,,6150000,,,,4100000,,,,,,,3,1,,,,,2,,,,,,,140.29,48.12,,,,,92.17,,,,,,,4580000,5000000,,,,,4540000,,,,,,,"110Y"
66000,臺中市,66000220,大安區,12,,12,,,,,,,,,,,545.61,,545.61,,,,,,,,,,,5900000,,5900000,,,,,,,,,,,1,,1,,,,,,,,,,,74.04,,74.04,,,,,,,,,,,5580000,,5580000,,,,,,,,,,,"110Y"
66000,臺中市,66000230,烏日區,388,20,170,,,165,33,,,,,,,17941.69,461.37,9912.43,,,6496.07,1071.81,,,,,,,10000000,3905000,12800000,,,9730000,825000,,,,,,,370,2,12,,,335,21,,,,,,,18591.14,109.57,1045.73,,,16481.01,954.83,,,,,,,9500000,17590000,32350000,,,9500000,7300000,,,,,,,"110Y"
66000,臺中市,66000240,大肚區,215,58,140,,,2,15,,,,,,,9559.85,1311.74,7704.79,,,62.51,480.81,,,,,,,6144000,3125000,8050000,,,3620000,4680000,,,,,,,19,3,2,,,4,10,,,,,,,754.12,115.24,103.96,,,145.36,389.56,,,,,,,5000000,3200000,6015000,,,4675000,7100000,,,,,,,"110Y"
66000,臺中市,66000250,龍井區,493,72,327,,,6,88,,,,,,,22822.17,1231.88,19862.46,,,220.01,1507.82,,,,,,,8800000,2325000,10420000,,,5434000,1500000,,,,,,,88,10,16,,,6,56,,,,,,,3741.12,418.02,1064.51,,,201.71,2056.88,,,,,,,5930000,5640000,13265000,,,4555000,4990000,,,,,,,"110Y"
66000,臺中市,66000260,霧峰區,348,34,251,,,21,42,,,,,,,16428.96,692.53,14062.87,,,660.63,1012.93,,,,,,,7880000,1000000,11520000,,,2420000,3687500,,,,,,,46,1,9,,,12,24,,,,,,,2372.32,36.71,836.63,,,524.51,974.46,,,,,,,6675000,3600000,13350000,,,6100000,6365000,,,,,,,"110Y"
66000,臺中市,66000270,太平區,1215,96,739,1,,222,157,,,,,,,54531.45,2260.12,40295.4,1.63,,8084.51,3889.79,,,,,,,8650000,3625000,11400000,417732,,6535000,4500000,,,,,,,595,14,49,,,438,94,,,,,,,27892.05,554,2905.51,,,20774.19,3658.36,,,,,,,9500000,5250000,11500000,,,10365000,6090000,,,,,,,"110Y"
66000,臺中市,66000280,大里區,1059,118,620,,,146,175,,,,,,,44956.8,3065.31,31241.12,,,5007.57,5642.8,,,,,,,8000000,4000000,12775000,,,6170000,5000000,,,,,,,539,9,26,,,343,161,,,,,,,23800.96,358.36,1727.15,,,15583.66,6131.79,,,,,,,8500000,5960000,11800000,,,9380000,6400000,,,,,,,"110Y"
66000,臺中市,66000290,和平區,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000010,新營區,606,40,373,,,89,104,,,,,,,32955.3,1135.05,23334.85,,,4254.05,4231.35,,,,,,,6015000,1730000,8650000,,,6900000,3265000,,,,,,,38,1,,,,14,23,,,,,,,1683.72,34.72,,,,634.98,1014.01,,,,,,,4325000,3900000,,,,4325000,4460000,,,,,,,"110Y"
67000,臺南市,67000020,鹽水區,206,18,176,,,1,10,,,,1,,,9327.9,277.96,8719.26,,,34.62,163.57,,,,132.49,,,4905000,670000,6450000,,,1800000,735000,,,,17700000,,,6,,2,,,1,3,,,,,,,267.53,,125.23,,,35.48,106.82,,,,,,,2212500,,4540000,,,1300000,2125000,,,,,,,"110Y"
67000,臺南市,67000030,白河區,72,8,64,,,,,,,,,,,3773.95,139.38,3634.58,,,,,,,,,,,4900000,1810000,7090000,,,,,,,,,,,45,45,,,,,,,,,,,,285.35,285.35,,,,,,,,,,,,122222,122222,,,,,,,,,,,,"110Y"
67000,臺南市,67000040,柳營區,57,,56,,,,1,,,,,,,4109.08,,4047.85,,,,61.23,,,,,,,7200000,,7225000,,,,3800000,,,,,,,1,,1,,,,,,,,,,,52.12,,52.12,,,,,,,,,,,3200000,,3200000,,,,,,,,,,,"110Y"
67000,臺南市,67000050,後壁區,45,,45,,,,,,,,,,,3671.83,,3671.83,,,,,,,,,,,3600000,,3600000,,,,,,,,,,,1,,1,,,,,,,,,,,75.13,,75.13,,,,,,,,,,,9700000,,9700000,,,,,,,,,,,"110Y"
67000,臺南市,67000060,東山區,37,,37,,,,,,,,,,,1915.5,,1915.5,,,,,,,,,,,3600000,,3600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000070,麻豆區,220,1,214,,,2,3,,,,,,,14708.78,36.37,14497.99,,,47.68,126.74,,,,,,,11560000,2588000,11780000,,,2725000,3000000,,,,,,,5,,1,,,2,2,,,,,,,205.41,,46.57,,,77.31,81.53,,,,,,,4500000,,4500000,,,4100000,4600000,,,,,,,"110Y"
67000,臺南市,67000080,下營區,67,2,64,,,,1,,,,,,,5142.76,41.29,5067.37,,,,34.1,,,,,,,6480000,500000,6555000,,,,3500000,,,,,,,1,,,,,,1,,,,,,,39.26,,,,,,39.26,,,,,,,3800000,,,,,,3800000,,,,,,,"110Y"
67000,臺南市,67000090,六甲區,115,,115,,,,,,,,,,,6305.42,,6305.42,,,,,,,,,,,6500000,,6500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000100,官田區,110,2,108,,,,,,,,,,,7934.95,51.69,7883.26,,,,,,,,,,,7075000,1400000,7150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000110,大內區,12,,12,,,,,,,,,,,568.79,,568.79,,,,,,,,,,,2210000,,2210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000120,佳里區,307,4,267,12,,8,14,2,,,,,,17411.95,123.18,15645.71,894.59,,336.2,381.9,30.38,,,,,,7900000,3025000,8100000,13500000,,3150000,3595000,525000,,,,,,24,,1,,,7,16,,,,,,,1146.04,,60.3,,,496.79,588.96,,,,,,,4875000,,5050000,,,3950000,4875000,,,,,,,"110Y"
67000,臺南市,67000130,學甲區,100,,85,,,,15,,,,,,,4659.78,,4309.44,,,,350.34,,,,,,,6240000,,6300000,,,,2650000,,,,,,,11,,5,,,,6,,,,,,,462.75,,303.08,,,,159.67,,,,,,,2850000,,6300000,,,,1450000,,,,,,,"110Y"
67000,臺南市,67000140,西港區,131,,127,,,,4,,,,,,,7185.68,,7053.44,,,,132.24,,,,,,,8342000,,8350000,,,,2965000,,,,,,,6,,,,,,6,,,,,,,212.27,,,,,,212.27,,,,,,,3355000,,,,,,3355000,,,,,,,"110Y"
67000,臺南市,67000150,七股區,49,,49,,,,,,,,,,,2842.18,,2842.18,,,,,,,,,,,4500000,,4500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000160,將軍區,61,,61,,,,,,,,,,,4234.9,,4234.9,,,,,,,,,,,6600000,,6600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000170,北門區,9,,9,,,,,,,,,,,547.22,,547.22,,,,,,,,,,,3700000,,3700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000180,新化區,170,1,141,,,7,21,,,,,,,9780.94,38.55,8732.45,,,231.09,778.85,,,,,,,7350000,4680000,8100000,,,3680000,5100000,,,,,,,19,,1,,,5,13,,,,,,,786.31,,62.23,,,202.94,521.13,,,,,,,4500000,,5700000,,,3050000,4720000,,,,,,,"110Y"
67000,臺南市,67000190,善化區,283,4,224,,,8,47,,,,,,,15620.71,196.27,13795.11,,,232.49,1396.84,,,,,,,10500000,3500000,13015000,,,5015000,4450000,,,,,,,82,,2,,,27,53,,,,,,,2894.8,,105.96,,,1166.7,1622.14,,,,,,,6140000,,13140000,,,7500000,5500000,,,,,,,"110Y"
67000,臺南市,67000200,新市區,223,,183,,,8,32,,,,,,,31475.71,,30386.37,,,246.06,843.28,,,,,,,10500000,,11800000,,,6450000,5150000,,,,,,,58,,1,,,17,40,,,,,,,2254.36,,58.32,,,637.88,1558.17,,,,,,,6400000,,8300000,,,6600000,6380000,,,,,,,"110Y"
67000,臺南市,67000210,安定區,97,,81,,,,16,,,,,,,5117.45,,4379.87,,,,737.59,,,,,,,7500000,,8600000,,,,4875000,,,,,,,2,,,,,,2,,,,,,,66.65,,,,,,66.65,,,,,,,6375000,,,,,,6375000,,,,,,,"110Y"
67000,臺南市,67000220,山上區,40,,40,,,,,,,,,,,3050.93,,3050.93,,,,,,,,,,,4700000,,4700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000230,玉井區,41,,41,,,,,,,,,,,1888.95,,1888.95,,,,,,,,,,,4380000,,4380000,,,,,,,,,,,1,,,,,,1,,,,,,,38.18,,,,,,38.18,,,,,,,3000000,,,,,,3000000,,,,,,,"110Y"
67000,臺南市,67000240,楠西區,15,,13,,,,2,,,,,,,491.14,,458.65,,,,32.49,,,,,,,2500000,,2800000,,,,2125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000250,南化區,7,,7,,,,,,,,,,,264.03,,264.03,,,,,,,,,,,3380000,,3380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000260,左鎮區,5,,5,,,,,,,,,,,140.39,,140.39,,,,,,,,,,,2500000,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000270,仁德區,577,16,358,,,58,145,,,,,,,27487.5,398.2,22207.77,,,2240.04,2641.49,,,,,,,6900000,2350000,10000000,,,6000000,720000,,,,,,,135,3,1,,,101,30,,,,,,,5139.01,118.16,50.12,,,3870.25,1100.47,,,,,,,6900000,5600000,10300000,,,7250000,4830000,,,,,,,"110Y"
67000,臺南市,67000280,歸仁區,291,4,237,,,5,44,,,,,,1,14266.61,118.56,12599.82,,,160.65,1333.54,,,,,,54.04,6100000,3100000,7300000,,,3100000,3890000,,,,,,12800000,36,1,,,,6,29,,,,,,,1400.03,49.03,,,,249.61,1101.39,,,,,,,4875000,4300000,,,,4325000,5000000,,,,,,,"110Y"
67000,臺南市,67000290,關廟區,121,,120,,,,1,,,,,,,9513.77,,9490.47,,,,23.3,,,,,,,9100000,,9175000,,,,3380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000300,龍崎區,6,,6,,,,,,,,,,,289.58,,289.58,,,,,,,,,,,116667,,116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
67000,臺南市,67000310,永康區,1622,97,827,,,383,315,,,,,,,75005.76,3159.03,53162.96,,,11821.35,6862.43,,,,,,,6500000,3600000,12500000,,,4800000,3160000,,,,,,,660,15,5,,,413,227,,,,,,,27302.53,653.71,427.62,,,17523.31,8697.89,,,,,,,6650000,5250000,8500000,,,7500000,5850000,,,,,,,"110Y"
67000,臺南市,67000320,東區,1214,228,489,,,228,269,,,,,,,47633.37,6217.2,26895.69,,,8116.07,6404.41,,,,,,,5500000,3940000,12000000,,,4635000,3800000,,,,,,,492,17,3,,,283,189,,,,,,,23393.17,610.91,219.35,,,14846.23,7716.67,,,,,,,7680000,5600000,13200000,,,8600000,7250000,,,,,,,"110Y"
67000,臺南市,67000330,南區,699,258,336,,,44,60,,1,,,,,30261.27,7126.41,19888.3,,,1802.5,1443.17,,0.89,,,,,5000000,3200000,9000000,,,5950000,3150000,,300000,,,,,183,4,2,,,133,44,,,,,,,8400.56,150.86,185.21,,,6132.17,1932.33,,,,,,,7300000,4625000,14300000,,,7100000,7867500,,,,,,,"110Y"
67000,臺南市,67000340,北區,849,91,423,,,260,75,,,,,,,33592.27,2536.83,21489.63,,,7913.98,1651.82,,,,,,,6430000,3000000,10000000,,,5500000,3500000,,,,,,,340,8,6,,,254,72,,,,,,,18796.02,377.18,634.79,,,13455.42,4328.62,,,,,,,8300000,5750000,14850000,,,8530000,7650000,,,,,,,"110Y"
67000,臺南市,67000350,安南區,1120,45,1014,,,19,42,,,,,,,73084.31,1475.71,69601.6,,,771.64,1235.37,,,,,,,10530000,3000000,11725000,,,4600000,4895000,,,,,,,119,3,3,,,88,25,,,,,,,5257.59,130.33,144.5,,,3943.04,1039.72,,,,,,,6850000,5500000,6000000,,,7125000,6200000,,,,,,,"110Y"
67000,臺南市,67000360,安平區,710,14,236,,,368,92,,,,,,,42753.02,537.93,18932.27,,,20761.77,2521.05,,,,,,,11000000,3800000,16025000,,,8100000,4000000,,,,,,,445,3,2,,,335,105,,,,,,,22891.42,135.41,126.62,,,17896.48,4732.92,,,,,,,7400000,5430000,8790000,,,7900000,5850000,,,,,,,"110Y"
67000,臺南市,67000370,中西區,808,82,244,,,276,205,1,,,,,,33228.32,2185.43,12770.46,,,13861.84,4395.95,14.65,,,,,,5385000,3160000,11000000,,,15365000,2000000,2930000,,,,,,129,2,,,,88,39,,,,,,,8218.69,65.75,,,,6412.19,1740.75,,,,,,,9666667,5650000,,,,14600000,7800000,,,,,,,"110Y"
64000,高雄市,64000010,鹽埕區,231,31,40,,,145,15,,,,,,,7031.49,757.25,2623.26,,,3244.49,406.49,,,,,,,3500000,2900000,11500000,,,2300000,3000000,,,,,,,34,,,,,31,3,,,,,,,1656.07,,,,,1500.24,155.83,,,,,,,9250000,,,,,9400000,5350000,,,,,,,"110Y"
64000,高雄市,64000020,鼓山區,1277,193,195,,,855,34,,,,,,,61525.65,5496.23,10222.12,,,44691.93,1115.37,,,,,,,7900000,3600000,10200000,,,10000000,4930000,,,,,,,1107,,3,,,1079,25,,,,,,,67964.99,,214.28,,,66204.46,1546.25,,,,,,,14380000,,18600000,,,14730000,8700000,,,,,,,"110Y"
64000,高雄市,64000030,左營區,1567,83,320,,,1075,89,,,,,,,69365.66,2186.56,21369.61,,,42732.83,3076.66,,,,,,,7500000,3900000,17200000,,,7000000,5650000,,,,,,,1205,1,9,,,1073,122,,,,,,,58196.7,57.61,602.69,,,52324.12,5212.28,,,,,,,8800000,11800000,11500000,,,9050000,7200000,,,,,,,"110Y"
64000,高雄市,64000040,楠梓區,2340,354,770,,,1032,179,5,,,,,,91362.34,8917.57,42946.94,,,35080.04,4395.1,22.69,,,,,,5880000,3010000,12455000,,,5540000,1580000,900000,,,,,,882,8,26,,,783,65,,,,,,,39346.68,362.54,2073.08,,,34094.17,2816.89,,,,,,,7370000,5150000,18000000,,,7500000,5480000,,,,,,,"110Y"
64000,高雄市,64000050,三民區,2648,542,628,,,1254,224,,,,,,,98361.6,14089.51,40004.51,,,38965.68,5301.9,,,,,,,5300000,3377500,11000000,,,5460000,3000000,,,,,,,1347,2,4,,,1259,82,,,,,,,70330.75,84.36,400.3,,,65942.2,3903.89,,,,,,,9550000,6375000,24400000,,,10000000,6735000,,,,,,,"110Y"
64000,高雄市,64000060,新興區,792,84,126,,,500,82,,,,,,,30471.11,2181.82,8423.71,,,17372.32,2493.26,,,,,,,5700000,4240000,15100000,,,5625000,3760000,,,,,,,172,2,,,,159,11,,,,,,,9464.27,106.58,,,,8737.27,620.42,,,,,,,10775000,7815000,,,,10840000,9500000,,,,,,,"110Y"
64000,高雄市,64000070,前金區,529,29,58,,,388,54,,,,,,,25686.34,813.73,10641.06,,,12786.24,1445.3,,,,,,,6000000,4350000,13630000,,,5920000,4175000,,,,,,,280,1,,,,264,15,,,,,,,14671,38.95,,,,14057.94,574.11,,,,,,,10265000,5700000,,,,10680000,7550000,,,,,,,"110Y"
64000,高雄市,64000080,苓雅區,1666,433,330,,,756,147,,,,,,,58584.55,11456.75,13278.58,,,29261.16,4588.05,,,,,,,5490000,3780000,10000000,,,6375000,5100000,,,,,,,347,3,,,,319,25,,,,,,,20472.6,78.34,,,,19202.65,1191.61,,,,,,,9900000,3600000,,,,10000000,7500000,,,,,,,"110Y"
64000,高雄市,64000090,前鎮區,1274,288,392,,2,496,90,1,3,2,,,,52918.35,7520.95,19866.94,,73.52,21658.84,2793.08,13.35,503.56,488.11,,,,5300000,3190000,7500000,,4250000,6100000,4210000,3300000,8392667,9688495,,,,594,,4,,4,543,38,,,5,,,,33047.42,,248.02,,1534.13,29173.33,1657.73,,,434.21,,,,9500000,,14900000,,53500000,9590000,6950000,,,9888888,,,,"110Y"
64000,高雄市,64000100,旗津區,21,10,11,,,,,,,,,,,611.63,305.26,306.37,,,,,,,,,,,2980000,1930000,4000000,,,,,,,,,,,1,,,,,,1,,,,,,,33.93,,,,,,33.93,,,,,,,2500000,,,,,,2500000,,,,,,,"110Y"
64000,高雄市,64000110,小港區,930,215,481,10,,137,82,,2,3,,,,51330.53,5682.29,31999.93,475.35,,4544.43,2994.79,,362.61,5271.13,,,,5800000,2500000,12200000,6300000,,4900000,4260000,,112800000,235000000,,,,308,3,13,1,,245,46,,,,,,,14178.08,86.11,1113.66,81.15,,10899.69,1997.47,,,,,,,7000000,3150000,15680000,39900000,,7450000,4915000,,,,,,,"110Y"
64000,高雄市,64000120,鳳山區,2489,570,843,,,881,188,,7,,,,,98970.04,14785.56,44480.7,,,32571.03,6650.1,,482.65,,,,,5700000,3100000,10500000,,,6000000,4800000,,28250000,,,,,847,8,57,,,680,102,,,,,,,40005.4,297.19,4085.83,,,31446.26,4176.11,,,,,,,7600000,4925000,15000000,,,7825000,6000000,,,,,,,"110Y"
64000,高雄市,64000130,林園區,395,36,319,,,15,17,,1,6,1,,,20956.86,902.53,16876.87,,,518.78,482.72,,50.82,2020.46,104.69,,,4800000,1050000,6100000,,,2450000,2700000,,8300000,81817175,17000000,,,17,,,,,7,10,,,,,,,671.7,,,,,257.35,414.35,,,,,,,3150000,,,,,3150000,3400000,,,,,,,"110Y"
64000,高雄市,64000140,大寮區,739,31,438,,,127,94,,40,,9,,,34321.73,705.36,21183.19,,,4426.46,2532.9,,4995.8,,478.02,,,5100000,2110000,6575000,,,3700000,3340000,,20650000,,30150000,,,117,2,2,,,34,79,,,,,,,4531.71,91.45,130.28,,,1418.63,2891.35,,,,,,,4700000,3850000,12850000,,,4200000,4800000,,,,,,,"110Y"
64000,高雄市,64000150,大樹區,165,1,125,,,7,29,,3,,,,,8628.72,36.74,7380.98,,,235.05,804.3,,171.64,,,,,5100000,3000000,7500000,,,2800000,4390000,,16000000,,,,,21,,2,,,9,10,,,,,,,870.72,,234.89,,,301.92,333.91,,,,,,,3420000,,21845000,,,3200000,4740000,,,,,,,"110Y"
64000,高雄市,64000160,大社區,180,2,121,,,35,21,,1,,,,,8328.99,43.51,6526.79,,,903.41,791.76,,63.51,,,,,6205000,2210000,8200000,,,3450000,3200000,,3500000,,,,,50,1,9,,,24,16,,,,,,,1897.64,39.09,267.98,,,931.08,659.49,,,,,,,4300000,5100000,2600000,,,4815000,4000000,,,,,,,"110Y"
64000,高雄市,64000170,仁武區,1177,29,833,,,301,14,,,,,,,67799.18,638.43,54262.08,,,12715.21,183.46,,,,,,,12200000,2000000,14600000,,,8560000,1690000,,,,,,,189,1,15,,,160,13,,,,,,,9874.92,51.33,1212.36,,,8002.75,608.49,,,,,,,9000000,5900000,11110000,,,8800000,9700000,,,,,,,"110Y"
64000,高雄市,64000180,鳥松區,392,17,284,,,56,35,,,,,,,25383.67,405.37,22712.37,,,1640,625.91,,,,,,,11775000,3400000,17040000,,,2567500,1770000,,,,,,,87,,5,,,61,21,,,,,,,5169.01,,457.55,,,3853.19,858.27,,,,,,,7800000,,14900000,,,9000000,6530000,,,,,,,"110Y"
64000,高雄市,64000190,岡山區,563,30,364,,,97,55,,17,,,,,33974.82,956.31,27082.39,,,3265.64,1744.28,,926.21,,,,,7560000,3550000,12500000,,,4200000,4000000,,22000000,,,,,126,1,1,,,110,14,,,,,,,5775.29,50.9,53.88,,,5096.5,574.01,,,,,,,5760000,4950000,12000000,,,6000000,5125000,,,,,,,"110Y"
64000,高雄市,64000200,橋頭區,409,1,132,,,271,5,,,,,,,19193.62,59.36,9741.95,,,9221.17,171.14,,,,,,,6670000,6300000,11230000,,,5700000,3600000,,,,,,,234,,4,,,227,3,,,,,,,10412.77,,375.24,,,9914.23,123.3,,,,,,,7040000,,15300000,,,7000000,5000000,,,,,,,"110Y"
64000,高雄市,64000210,燕巢區,131,2,104,,,,14,,,7,4,,,6512.36,35.35,5158.17,,,,360.87,,,611.52,346.44,,,6500000,1590000,6870000,,,,3425000,,,14185000,23940000,,,3,,,,,,3,,,,,,,108.53,,,,,,108.53,,,,,,,1600000,,,,,,1600000,,,,,,,"110Y"
64000,高雄市,64000220,田寮區,1,,1,,,,,,,,,,,35,,35,,,,,,,,,,,1680000,,1680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110Y"
64000,高雄市,64000230,阿蓮區,95,1,81,,,1,6,,,3,3,,,7062.44,28.76,4025.16,,,32.32,217.14,,,2645.7,113.37,,,6500000,2600000,7300000,,,2700000,2905000,,,41000000,4000000,,,1,,,,,,1,,,,,,,54.58,,,,,,54.58,,,,,,,3900000,,,,,,3900000,,,,,,,"110Y"
64000,高雄市,64000240,路竹區,245,,228,,,1,7,,5,,1,3,,20809.54,,14828.2,,,43.43,1301.28,,3632.07,,158.71,845.86,,10550000,,10510000,,,4500000,4000000,,56110000,,63000000,65000000,,6,,,,,3,3,,,,,,,294.52,,,,,168.21,126.31,,,,,,,4600000,,,,,5700000,4100000,,,,,,,"110Y"
64000,高雄市,64000250,湖內區,259,7,168,,,25,58,,1,,,,,13588.21,186.49,10159.93,,,460.37,2730.82,,50.59,,,,,6250000,2100000,8880000,,,900000,1615909,,13800000,,,,,10,,,,,7,3,,,,,,,381.77,,,,,274.56,107.2,,,,,,,3750000,,,,,3800000,3300000,,,,,,,"110Y"
64000,高雄市,64000260,茄萣區,81,2,61,,,15,,,2,1,,,,5323.5,52.48,3506.9,,,544.43,,,1133.08,86.61,,,,5300000,1175000,6375000,,,2360000,,,99444275,23000000,,,,1,,,,,1,,,,,,,,33.02,,,,,33.02,,,,,,,,2800000,,,,,2800000,,,,,,,,"110Y"
64000,高雄市,64000270,永安區,19,,19,,,,,,,,,,,811.78,,811.78,,,,,,,,,,,4600000,,4600000,,,,,,,,,,,1,,1,,,,,,,,,,,41.76,,41.76,,,,,,,,,,,6000000,,6000000,,,,,,,,,,,"110Y"
64000,高雄市,64000280,彌陀區,38,,38,,,,,,,,,,,1983.48,,1983.48,,,,,,,,,,,7800000,,7800000,,,,,,,,,,,2,,2,,,,,,,,,,,161.14,,161.14,,,,,,,,,,,15000000,,15000000,,,,,,,,,,,"110Y"
64000,高雄市,64000290,梓官區,192,,189,,,,,,3,,,,,11890.84,,10431.61,,,,,,1459.23,,,,,7775000,,7750000,,,,,,57461400,,,,,2,1,1,,,,,,,,,,,107.49,41.25,66.24,,,,,,,,,,,4490000,2480000,6500000,,,,,,,,,,,"110Y"
64000,高雄市,64000300,旗山區,179,3,153,,,7,15,,,,,,1,7807.17,79.97,7160.22,,,237.05,313.52,,,,,,16.42,4600000,1706584,5300000,,,2700000,1100000,,,,,,8800000,1,,1,,,,,,,,,,,48.12,,48.12,,,,,,,,,,,2800000,,2800000,,,,,,,,,,,"110Y"
