縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位_各建物型態合計棟數,不含車位_公寓棟數,不含車位_透天厝棟數,不含車位_店面(店舖)棟數,不含車位_辦公商業大樓棟數,不含車位_住宅大樓棟數,不含車位_華廈棟數,不含車位_套房棟數,不含車位_工廠棟數,不含車位_廠辦棟數,不含車位_農舍棟數,不含車位_倉庫棟數,不含車位_其他建物型態棟數,不含車位_各建物型態合計面積,不含車位_公寓面積,不含車位_透天厝面積,不含車位_店面(店舖)面積,不含車位_辦公商業大樓面積,不含車位_住宅大樓面積,不含車位_華廈面積,不含車位_套房面積,不含車位_工廠面積,不含車位_廠辦面積,不含車位_農舍面積,不含車位_倉庫面積,不含車位_其他建物型態面積,不含車位_各建物型態整體中位數房價,不含車位_公寓中位數房價,不含車位_透天厝中位數房價,不含車位_店面(店舖)中位數房價,不含車位_辦公商業大樓中位數房價,不含車位_住宅大樓中位數房價,不含車位_華廈中位數房價,不含車位_套房中位數房價,不含車位_工廠中位數房價,不含車位_廠辦中位數房價,不含車位_農舍中位數房價,不含車位_倉庫中位數房價,不含車位_其他建物型態中位數房價,含車位_各建物型態合計棟數,含車位_公寓棟數,含車位_透天厝棟數,含車位_店面(店舖)棟數,含車位_辦公商業大樓棟數,含車位_住宅大樓棟數,含車位_華廈棟數,含車位_套房棟數,含車位_工廠棟數,含車位_廠辦棟數,含車位_農舍棟數,含車位_倉庫棟數,含車位_其他建物型態棟數,含車位_各建物型態合計面積,含車位_公寓面積,含車位_透天厝面積,含車位_店面(店舖)面積,含車位_辦公商業大樓面積,含車位_住宅大樓面積,含車位_華廈面積,含車位_套房面積,含車位_工廠面積,含車位_廠辦面積,含車位_農舍面積,含車位_倉庫面積,含車位_其他建物型態面積,含車位_各建物型態整體中位數房價,含車位_公寓中位數房價,含車位_透天厝中位數房價,含車位_店面(店舖)中位數房價,含車位_辦公商業大樓中位數房價,含車位_住宅大樓中位數房價,含車位_華廈中位數房價,含車位_套房中位數房價,含車位_工廠中位數房價,含車位_廠辦中位數房價,含車位_農舍中位數房價,含車位_倉庫中位數房價,含車位_其他建物型態中位數房價,資料時間
10004,新竹縣,10004020,竹東鎮,571,31,294,8,,95,109,25,2,1,6,,,25228.95,959.33,15886.59,460.1,,3419.67,3403.35,312.56,254.84,51.02,481.5,,,4980000,2800000,8235000,10250000,,4700000,3150000,1480000,14025000,27200000,16450000,,,445,4,17,2,40,278,103,1,,,,,,22408.19,174.52,1145.97,121.93,2113.95,14702.92,4134.12,14.77,,,,,,7400000,4090000,11600000,11830000,7360000,8395000,4580000,3800000,,,,,,"106Y"
10004,新竹縣,10004030,新埔鎮,105,1,87,1,,,2,,,,12,,2,7469.75,38.32,4859.49,25.93,,,81.24,,,,936.89,,1527.87,9500000,3100000,8000000,3000000,,,4450000,,,,18500000,,38250000,6,,1,1,,,3,,,,,,1,245.22,,56.14,28.41,,,121.41,,,,,,39.26,5040000,,8000000,3000000,,,5380000,,,,,,3070000,"106Y"
10004,新竹縣,10004040,關西鎮,42,6,28,,,,3,,,,5,,,2683.14,197.22,1899.62,,,,128.09,,,,458.21,,,4678715,2075000,5225000,,,,3450000,,,,21500000,,,11,2,,,,,8,,,,1,,,619,94.41,,,,,416.46,,,,108.13,,,3500000,3150000,,,,,3625000,,,,28300000,,,"106Y"
10004,新竹縣,10004050,湖口鄉,987,57,560,12,,2,266,54,24,1,10,,1,67607.85,1647.91,32160.67,835.53,,80.47,8155.47,868.08,19811.96,3353.77,670.14,,23.86,6000000,3300000,8590000,9500000,,5150000,4250000,980000,109285714,270000000,13900000,,3990000,129,6,2,,,,121,,,,,,,4323.68,201.71,100.29,,,,4021.68,,,,,,,5000000,4000000,5975000,,,,5020000,,,,,,,"106Y"
10004,新竹縣,10004060,新豐鄉,698,45,342,8,,86,189,7,,,21,,,29844.18,1204.87,19232.61,599.32,,2382.01,5006.77,125.43,,,1293.17,,,5200000,3000000,7940000,22000000,,4290000,4900000,1100000,,,13600000,,,52,3,3,1,,1,44,,,,,,,1494.94,109.6,162.75,31.33,,28.93,1162.34,,,,,,,5000000,3330000,7650000,9400000,,5800000,4995000,,,,,,,"106Y"
10004,新竹縣,10004070,芎林鄉,132,,106,1,,,7,16,,,1,,1,6311.48,,5735.4,75.15,,,170.54,206.14,,,78.88,,45.38,6380000,,8000000,16000000,,,2420000,1100000,,,18500000,,15800000,13,3,1,,,,6,3,,,,,,594.97,141.61,72.6,,,,295.18,85.58,,,,,,3350000,3650000,9350000,,,,3575000,1700000,,,,,,"106Y"
10004,新竹縣,10004080,橫山鄉,29,,27,,,,,,,,2,,,1476.76,,1387.17,,,,,,,,89.6,,,6300000,,6300000,,,,,,,,6415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10004,新竹縣,10004090,北埔鄉,17,,15,1,,,,,1,,,,,1652.73,,627.42,64.61,,,,,960.7,,,,,4500000,,4000000,11200000,,,,,80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10004,新竹縣,10004100,寶山鄉,259,5,54,,,,199,,,,1,,,11312.68,182.86,4165.79,,,,6815.55,,,,148.49,,,6400000,3000000,10460000,,,,6300000,,,,7854200,,,38,5,1,,,,32,,,,,,,1479.21,176.06,67.17,,,,1235.98,,,,,,,3765000,3100000,10150000,,,,3855000,,,,,,,"106Y"
10004,新竹縣,10004110,峨眉鄉,11,,7,,,,,1,,,3,,,780.79,,610.86,,,,,9.33,,,160.6,,,5800000,,4300000,,,,,325000,,,5880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10004,新竹縣,10004120,尖石鄉,5,,1,,,,,,,,4,,,283.13,,18.3,,,,,,,,264.83,,,6800000,,1200000,,,,,,,,18400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10004,新竹縣,10004130,五峰鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005010,苗栗市,629,45,371,14,13,23,85,51,,10,9,1,7,30386.08,1529.83,19132.88,668.31,309.77,749.18,3813.46,536.97,,2583.94,618.43,24.67,418.65,4300000,2380000,6000000,7070000,3500000,2900000,3200000,850000,,29600000,15800000,13860000,2700000,109,3,3,,2,10,90,1,,,,,,4901.19,136.67,257.51,,51.59,524.76,3915.28,15.38,,,,,,6300000,6300000,11850000,,1900000,6625000,6270000,1480000,,,,,,"106Y"
10005,苗栗縣,10005020,苑裡鎮,185,1,152,5,,,19,,2,,5,,1,9669.79,30.44,7942.62,223.4,,,836.68,,257.59,,364.73,,14.32,7000000,2300000,7110000,8443500,,,5475000,,27128606,,16900000,,2800000,2,,,,,,2,,,,,,,75.42,,,,,,75.42,,,,,,,2340000,,,,,,2340000,,,,,,,"106Y"
10005,苗栗縣,10005030,通霄鎮,78,,62,,,12,2,,1,,,,1,3814.46,,2872.62,,,385.85,68.88,,362.28,,,,124.83,2500000,,2625000,,,2000000,2675000,,42606507,,,,19233288,3,,,,,3,,,,,,,,74.75,,,,,74.75,,,,,,,,1500000,,,,,1500000,,,,,,,,"106Y"
10005,苗栗縣,10005040,竹南鎮,869,4,420,29,,268,123,10,2,7,2,2,2,63730.2,114.04,26185.07,2290.71,,10164.93,4327.14,140.04,5783.66,14285.83,181.12,179.22,78.45,6980000,3825000,9070000,15500000,,6000000,5200000,1400000,420000000,107500000,9130000,21000000,2740000,227,1,2,3,,95,123,3,,,,,,9667.09,29.48,131.42,131.91,,4572.34,4748.02,53.93,,,,,,6000000,4800000,10450000,16030000,,7580000,5600000,3100000,,,,,,"106Y"
10005,苗栗縣,10005050,頭份市,720,23,357,4,1,102,191,31,2,3,3,1,2,38568.7,596.4,20458.18,274.5,396.65,3918.66,6003.64,378.45,272.44,6059.21,165.98,27.9,16.69,5000000,2500000,8000000,25110000,12800000,6090000,3250000,1380000,36525000,89666667,2000000,5800000,500000,218,2,5,6,,90,106,9,,,,,,9126.7,65.63,296.68,408.77,,4068.48,4121.3,165.84,,,,,,5825000,4500000,8823000,12335000,,6740000,5407800,2950000,,,,,,"106Y"
10005,苗栗縣,10005060,後龍鎮,88,,75,,,,9,,3,,1,,,5298.47,,4155.45,,,,424.84,,683.46,,34.72,,,5750000,,5800000,,,,5500000,,83333330,,10500000,,,2,,,,,,2,,,,,,,90.49,,,,,,90.49,,,,,,,5075000,,,,,,5075000,,,,,,,"106Y"
10005,苗栗縣,10005070,卓蘭鎮,20,,18,,,,1,,,,,,1,899.85,,840.13,,,,23.37,,,,,,36.35,5000000,,5000000,,,,2700000,,,,,,5500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005080,大湖鄉,30,,24,,,,2,,,1,2,,1,2002.45,,1217.09,,,,46.79,,,69.8,215.02,,453.75,3550000,,3550000,,,,1900000,,,29002460,7650000,,25800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005090,公館鄉,120,,81,2,,,13,,,,23,,1,6681.21,,4585.02,313.68,,,414.65,,,,1342.44,,25.42,6475000,,6450000,23000000,,,2070000,,,,12800000,,2950000,1,,,,,,1,,,,,,,573.88,,,,,,573.88,,,,,,,2000000,,,,,,2000000,,,,,,,"106Y"
10005,苗栗縣,10005100,銅鑼鄉,77,7,44,2,,,8,,6,5,4,,1,14062.87,191.26,2221.32,204.34,,,291.2,,8670.72,2274.03,199.32,,10.68,5925000,2000000,6025000,12895000,,,3425000,,87758293,103333333,8362500,,4500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005110,南庄鄉,14,,6,,,,,,,,8,,,554.7,,173.57,,,,,,,,381.13,,,3559400,,1325000,,,,,,,,8850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005120,頭屋鄉,20,1,18,,,,1,,,,,,,913.54,33.55,856.69,,,,23.3,,,,,,,3500000,1400000,3500000,,,,3550000,,,,,,,1,,,,,,1,,,,,,,34.66,,,,,,34.66,,,,,,,4880000,,,,,,4880000,,,,,,,"106Y"
10005,苗栗縣,10005130,三義鄉,60,,43,4,,,2,,,6,4,,1,4651.75,,2078.06,243.18,,,96.85,,,1282.79,359.76,,591.1,6000000,,5000000,5150000,,,2600000,,,18750000,27940000,,78000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005140,西湖鄉,5,,4,,,,,,1,,,,,189.8,,111.29,,,,,,78.51,,,,,1250000,,925000,,,,,,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005150,造橋鄉,67,2,22,,,,,40,,1,1,,1,2665.64,14.93,971.53,,,,,290.15,,1330.4,24.67,,33.95,410000,425000,2350000,,,,,350000,,120388888,9700000,,3200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005160,三灣鄉,8,,7,,,,,,,,1,,,623.12,,423.06,,,,,,,,200.06,,,6200000,,6100000,,,,,,,,7500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005170,獅潭鄉,6,,2,,,,,,,,4,,,251.65,,46.05,,,,,,,,205.6,,,4550000,,2900000,,,,,,,,5590000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10005,苗栗縣,10005180,泰安鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007010,彰化市,1262,83,873,41,7,96,116,11,15,1,7,,12,60839.9,2144.96,46571.23,3044.1,178.43,3479.38,3568.19,141.68,730.89,104.64,330.83,,545.57,6300000,2900000,8290000,19200000,1550000,3965000,3750000,1550000,3951718,38112866,20000000,,1725000,246,,21,,3,139,81,2,,,,,,11358.48,,1338.79,,159.41,6202.11,3614.47,43.7,,,,,,5600000,,9300000,,5900000,5800000,4950000,3050000,,,,,,"106Y"
10007,彰化縣,10007020,鹿港鎮,329,2,275,4,,2,20,,2,4,14,1,5,18807.29,53.77,14188.73,197.26,,33.54,720.37,,501.98,2031.68,756.89,105.19,217.87,7100000,1925000,7200000,12900000,,2250000,3550000,,35425000,24550000,6250000,560000,2726539,26,,,,,,26,,,,,,,1088.21,,,,,,1088.21,,,,,,,3600000,,,,,,3600000,,,,,,,"106Y"
10007,彰化縣,10007030,和美鎮,462,14,400,14,1,2,10,,5,8,8,,,26236.7,454.41,20595.95,1029.79,124.72,68.56,433.97,,768.76,2297.96,462.58,,,7765000,3165000,7690000,9900000,13000000,4350000,3700000,,69500000,25937500,12805000,,,14,2,2,,,1,9,,,,,,,616.7,73.91,123.27,,,30.02,389.5,,,,,,,4500000,4100000,6800000,,,3950000,4500000,,,,,,,"106Y"
10007,彰化縣,10007040,線西鄉,50,,42,,,,,,1,,5,,2,2785.83,,2233.51,,,,,,79.24,,341.91,,131.18,6600000,,6550000,,,,,,7090000,,11620500,,38307405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007050,伸港鄉,209,,182,2,,,3,2,10,2,6,1,1,13094.98,,9293.85,81.94,,,88.64,23.07,2952.77,192.39,223.74,218.37,20.23,6280000,,6040000,7340000,,,1950000,745000,66000000,51000000,11340000,2200000,1004603,2,,,,,,2,,,,,,,79.2,,,,,,79.2,,,,,,,2837000,,,,,,2837000,,,,,,,"106Y"
10007,彰化縣,10007060,福興鄉,172,1,153,2,,1,8,,3,2,2,,,11160.92,45.47,7769.83,118.53,,25.41,319.48,,557.93,2302.19,22.08,,,5820000,4850000,5840000,7340000,,3450000,3000000,,19618638,175000000,7580000,,,5,,,,,1,4,,,,,,,147.62,,,,,33.76,113.85,,,,,,,2800000,,,,,3500000,2275000,,,,,,,"106Y"
10007,彰化縣,10007070,秀水鄉,156,,142,1,,,,,1,,12,,,9728.04,,7442.53,61.2,,,,,1548.21,,676.09,,,6500000,,6200000,12500000,,,,,20600000,,11300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007080,花壇鄉,133,1,126,1,,,,,,1,3,1,,6458.12,52.57,6092.46,26.54,,,,,,134.33,149.81,2.4,,5900000,7700000,5675000,3560000,,,,,,32550000,8300000,5000000,,15,,15,,,,,,,,,,,738.71,,738.71,,,,,,,,,,,7200000,,7200000,,,,,,,,,,,"106Y"
10007,彰化縣,10007090,芬園鄉,34,,31,,,,,,,2,1,,,1892.52,,1514.98,,,,,,,321.98,55.57,,,4000000,,3850000,,,,,,,49000000,22880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007100,員林市,709,27,487,33,5,30,69,29,8,3,6,,12,37004.66,805.25,27122.99,1797.39,165.22,959.99,2028.9,337.35,2654.72,611.18,336.63,,185.04,6800000,2900000,9500000,11800000,3800000,3450000,3970000,1300000,67570562,62500000,13300000,,925000,123,,15,2,2,12,90,2,,,,,,5036.86,,856.43,146.36,59.31,494.56,3452.33,27.87,,,,,,6000000,,8700000,9925000,2750000,4900000,5400000,1590000,,,,,,"106Y"
10007,彰化縣,10007110,溪湖鎮,226,,203,4,,,11,1,3,2,1,1,,11875.52,,10340.46,298.15,,,301.89,54.97,258.5,446.68,86.15,88.72,,6800000,,6950000,10025000,,,2820000,2975000,10866000,47900000,6770000,2000000,,4,,3,,,1,,,,,,,,253.95,,204.25,,,49.7,,,,,,,,8800000,,9000000,,,4750000,,,,,,,,"106Y"
10007,彰化縣,10007120,田中鎮,137,,121,3,,,3,3,2,3,1,,1,7461.72,,6078.83,250.94,,,72.52,21.81,110.08,717.05,90.25,,120.24,5580000,,5500000,13750000,,,2860000,540000,7425000,46000000,12500000,,44576400,3,,,,,,3,,,,,,,111.57,,,,,,111.57,,,,,,,2600000,,,,,,2600000,,,,,,,"106Y"
10007,彰化縣,10007130,大村鄉,188,4,151,2,,3,9,3,1,2,6,,7,9248.16,106.82,7689.96,141.64,,97.29,271.5,52.61,50.9,312.76,338.55,,186.15,6200000,3175000,6620000,11465000,,3550000,3100000,1900000,22500000,35950000,8650000,,3400000,5,,4,,,1,,,,,,,,204.31,,159.44,,,44.88,,,,,,,,3250000,,3250000,,,4500000,,,,,,,,"106Y"
10007,彰化縣,10007140,埔鹽鄉,92,,86,,1,,,,,,,,5,5215.32,,3891.66,,1008.47,,,,,,,,315.19,6200000,,6250000,,4500000,,,,,,,,2205000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007150,埔心鄉,169,,144,9,,,2,,2,7,2,,3,12074.74,,7462.81,582.22,,,66.76,,1336.55,2133.24,194.57,,298.58,6760000,,6680000,12900000,,,2750000,,68664825,45000000,20750000,,6720000,1,,,,,,1,,,,,,,35.88,,,,,,35.88,,,,,,,2300000,,,,,,2300000,,,,,,,"106Y"
10007,彰化縣,10007160,永靖鄉,45,,39,1,,,,,,1,4,,,2294.5,,1919.76,46.13,,,,,,104.23,224.38,,,4700000,,4660000,6470000,,,,,,730000,8350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007170,社頭鄉,152,,135,1,,,,,,2,12,,2,8065.16,,6894.86,107.26,,,,,,140.06,752.88,,170.1,7290000,,7180000,17500000,,,,,,7080000,9600000,,19580000,13,,13,,,,,,,,,,,600.3,,600.3,,,,,,,,,,,5300000,,5300000,,,,,,,,,,,"106Y"
10007,彰化縣,10007180,二水鄉,26,,23,1,,,,,1,,1,,,1504.56,,1199.88,44.99,,,,,199.8,,59.89,,,4050000,,4000000,9500000,,,,,49850000,,500000,,,1,,1,,,,,,,,,,,68.99,,68.99,,,,,,,,,,,4100000,,4100000,,,,,,,,,,,"106Y"
10007,彰化縣,10007190,北斗鎮,202,,177,3,9,,1,1,2,5,1,,3,12803.77,,9271.84,225.67,375.58,,13.69,13.69,420.63,1607.16,105.64,,769.87,7340000,,7360000,7000000,3666667,,1000000,1000000,72981656,56900000,25000000,,13500000,4,,,,1,2,1,,,,,,,196.84,,,,93.51,63.51,39.82,,,,,,,3250000,,,,9200000,3100000,3200000,,,,,,,"106Y"
10007,彰化縣,10007200,二林鎮,248,,218,11,,1,14,,,1,,,3,15487.14,,10738.11,699.72,,44.58,355.99,,,48.61,,,3600.14,6200000,,6200000,7500000,,2500000,2350000,,,25000000,,,19000000,10,,,,,,10,,,,,,,379.29,,,,,,379.29,,,,,,,3040000,,,,,,3040000,,,,,,,"106Y"
10007,彰化縣,10007210,田尾鄉,121,1,112,,,,,,,,5,,3,7616.77,188.37,5458.04,,,,,,,,239.4,,1730.94,6280000,16000000,6215000,,,,,,,,13000000,,15200000,1,,1,,,,,,,,,,,213.22,,213.22,,,,,,,,,,,15000000,,15000000,,,,,,,,,,,"106Y"
10007,彰化縣,10007220,埤頭鄉,131,,125,,,,,,4,1,1,,,9507.28,,6722.31,,,,,,2648.87,61.11,74.99,,,6300000,,6280000,,,,,,85014927,500000,23680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007230,芳苑鄉,53,,46,,,,,,2,1,1,,3,3408.41,,1975.98,,,,,,334.64,279.51,52.72,,765.56,2800000,,2543000,,,,,,69396200,71356725,84005200,,5500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007240,大城鄉,6,,3,,,,,,,,1,,2,1062.59,,118.6,,,,,,,,86.62,,857.37,4275440,,2060000,,,,,,,,4750880,,9250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
10007,彰化縣,10007250,竹塘鄉,28,,25,1,,,,,1,,,,1,1264.98,,1183.45,33.54,,,,,16.31,,,,31.68,2550000,,2600000,1953657,,,,,1000000,,,,4300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106Y"
