,名稱,lon,lat
40,臺北市文山區力行國民小學,121.5611275,24.9809608
41,臺北市文山區武功國民小學,121.5403992,25.0039259
42,臺北市文山區志清國民小學,121.5388826,24.9985863
43,臺北市文山區興德國民小學,121.5508457,25.0016269
44,臺北市文山區興華國民小學,121.5592502,24.99958609999999
45,臺北市文山區景興國民小學,121.5484713,24.9962181
46,臺北市文山區景美國民小學,121.5407883,24.9895171
47,臺北市文山區明道國民小學,121.5635125,24.9874606
48,靜心附幼(五),121.5467749,24.9988781
49,臺北市私立再興小學,121.5581345,24.990051
50,臺北市私立中山國民小學,121.556328,24.9883007
51,臺北市文山區實踐國民小學,121.557268,24.9831947
52,臺北市文山區木柵國民小學,121.5701489,24.9902695
53,臺北市文山區永建國民小學,121.5552794,24.9886491
54,臺北市萬華區西園國民小學,121.4983379,25.02677629999999
55,臺北市萬華區龍山國民小學,121.4961544,25.0356495
56,臺北市萬華區萬大國民小學,121.4992855,25.0236071
57,臺北市萬華區新和國民小學,121.5033123,25.0259772
58,臺北市天主教光仁國民小學,121.4995444,25.021642
59,臺北市萬華區老松國民小學,121.5026351,25.0374164
60,臺北市萬華區西門國民小學,121.503981,25.0425653
61,臺北市萬華區華江國民小學,121.4912719,25.0340849
62,臺北市萬華區福星國民小學,121.508879,25.0467891
63,臺北市萬華區雙園國民小學,121.4981347,25.0308455
64,臺北市大同區大龍國民小學,121.5168374,25.0738189
65,臺北市大同區大同國民小學,121.5168867,25.0650081
66,臺北市大同區日新國民小學,121.5164821,25.0544041
67,臺北市大同區永樂國民小學,121.5110848,25.061297
68,臺北市大同區蓬萊國民小學,121.5163712,25.0563265
69,臺北市大同區太平國民小學,121.511449,25.061383
70,臺北市大同區大橋國民小學,121.5127528,25.0640424
71,臺北市大同區雙蓮國民小學,121.5167538,25.0610449
72,臺北市大同區延平國民小學,121.5124289,25.0663795
73,臺北市立啟聰學校,121.512692,25.0746979
74,臺北市中正區河堤國民小學,121.5223251,25.023202
75,臺北市中正區東門國民小學,121.5204424,25.0382536
76,臺北市中正區南門國民小學,121.5090645,25.03525
77,臺北市立大學附設實驗國民小學,121.5155323,25.0361637
78,臺北市中正區螢橋國民小學,121.5143526,25.0251379
79,臺北市國語實驗國民小學,121.5108887,25.0303757
80,臺北市中正區忠孝國民小學(附設幼兒園),121.5315814,25.0430886
81,臺北市中山區中正國民小學,121.5393708,25.0506621
82,忠義國小,121.5061869,25.0296997
83,臺北市中山區長春國民小學,121.534168,25.0555125
84,臺北市中山區吉林國民小學,121.5292245,25.05416379999999
85,臺北市中山區長安國民小學,121.5301942,25.0498254
86,臺北市中山區懷生國民小學,121.5417844,25.0452404
87,臺北市大安區幸安國民小學,121.5349574,25.0369689
88,臺北市大安區仁愛國民小學,121.5522273,25.0358938
89,臺北市大安區新生國民小學,121.5331684,25.0298538
90,臺北市大安區建安國民小學,121.5461523,25.0294281
91,臺北市大安區古亭國民小學,121.5293767,25.0211395
92,國立臺北教育大學附設實驗國民小學,121.5405518,25.0244396
93,臺北市大安區龍安國民小學,121.5352182,25.0236178
94,臺北市大安區和平實驗國民小學,121.5466427,25.0206987
95,臺北市大安區銘傳國民小學,121.5354217,25.0140674
96,臺北市大安區公館國民小學,121.5432268,25.0118525
97,臺北市信義區信義國民小學,121.5629977,25.0312351
98,臺北市信義區興雅國民小學,121.5696554,25.047249
99,臺北市信義區雙永國民小學,121.5792341,25.0435631
100,臺北市信義區光復國民小學,121.5581897,25.0402306
101,臺北市信義區博愛國民小學,121.5708933,25.0359962
102,臺北市信義區福德國民小學,121.5867071,25.0385144
103,臺北市信義區三興國民小學,121.5588319,25.0292438
104,臺北市信義區吳興國民小學,121.5683186,25.02559339999999
105,臺北市松山區松山國民小學附設幼兒園,121.5789376,25.0512297
106,臺北市松山區三民國民小學,121.5641784,25.0638072
107,臺北市松山區健康國民小學,121.5627472,25.0564197
108,臺北市松山區松山國民小學,121.5782972,25.05042779999999
109,臺北市松山區民權國民小學,121.5623183,25.0622135
110,臺北市松山區民族國民小學,121.5513308,25.0594659
111,臺北市松山區民生國民小學,121.5521795,25.0565153
112,臺北市松山區西松國民小學,121.5628828,25.052771
113,臺北市私立育達高級中等學校雙語小學部-學思達大樓,121.5552477,25.0503802
114,臺北市松山區敦化國民小學,121.5481039,25.0491523
115,新北市立烏來國民中小學(附設幼兒園),121.5544408,24.8630386
116,白浪戶外冒險學校-烏來校區,121.5418074,24.8846977
117,教育部永續校園-信賢種籽親子實小,121.52862,24.838942
118,市立褔山國小附設幼稚園,121.5020492,24.7774126
119,新北市萬里區萬里國民小學,121.689228,25.1761503
120,新北市萬里區大鵬國民小學,121.651792,25.20851979999999
121,新北市萬里區野柳國民小學(教育部永續校園),121.6893652,25.2054436
122,大坪國小附幼,121.638569,25.166888
123,新北市萬里區崁腳國民小學(教育部永續校園),121.6491835,25.160305
124,新北市金山區金山國民小學,121.636599,25.222905
125,新北市金山區三和國民小學(教育部永續校園),121.6028682,25.2189204
126,新北市金山區金美國民小學,121.6354001,25.2211334
127,新北市貢寮區貢寮國民小學,121.9154877,25.0220718
128,教育部永續校園_新北市貢寮實驗國中,121.907827,25.016433
129,教育部永續校園-福隆國民小學,121.9487798,25.0174198
130,教育部永續校園_新北市貢寮區福連國民小學,121.988721,25.0167967
131,新北市貢寮區和美國民小學,121.9195084,25.1124043
132,新北市貢寮區和美國民小學金沙灣分校,121.9126361,25.0901119
133,新北市貢寮區澳底國民小學,121.924534,25.054924
134,新北市雙溪區雙溪國民小學,121.8666176,25.03348369999999
135,新北市雙溪區柑林國民小學,121.8046429,25.015076
136,新北市雙溪區上林國小(教育部永續校園),121.8321158,25.0293928
137,新北市雙溪區牡丹國民小學,121.8516937,25.0620968
138,新北市平溪區平溪國民小學,121.737385,25.0273
139,新北市平溪區十分國民小學,121.77765,25.043489
140,新北市平溪區菁桐國民小學,121.7269901,25.0232766
141,新北市雙溪區上林國小(教育部永續校園),121.8321158,25.0293928
142,新北市八里區大崁國民小學,121.419402,25.160496
143,新北市八里區米倉國民小學,121.4455307,25.1468172
144,八里國民小學附設幼稚園,121.403872,25.150152
145,天主教聖心國民小學,121.4500503,25.1336669
146,新北市八里區長坑國民小學,121.390358,25.125434
147,新北市石門區石門國民小學,121.5672318,25.2919941
148,新北市石門區老梅國民小學,121.5447978,25.2888511
149,新北市石門區乾華國民小學,121.5922165,25.2691286
150,新北市三芝區興華國民小學,121.501346,25.204497
151,新北市三芝區橫山國民小學,121.5299089,25.2586728
152,新北市三芝區三芝國民小學,121.5015346,25.2575921
153,新北市坪林區坪林國民小學,121.7107604,24.9360466
154,新北市坪林區坪林國民小學漁光校區,121.736623,24.961148
155,新北市石碇區石碇國民小學,121.6590142,24.9906097
156,Anding Elementary School,121.6882809,25.007807
157,新北市石碇區雲海國民小學,121.636376,24.952989
158,新北市石碇區永安國小 (雲海國小永安分班),121.6606363,24.9342222
159,新北市石碇區和平國民小學,121.6415671,25.0116622
160,森林小學,121.6416007,25.037202
161,新北市深坑區深坑國民小學,121.6171368,25.0017788
162,新北市林口區林口國民小學,121.3904407,25.0802712
163,新北市林口區頭湖國民小學,121.372962,25.082093
164,新北市林口區新林國民小學,121.3590601,25.0697467
165,新北市林口區麗園國民小學,121.3761869,25.0684302
166,新北市林口區瑞平國民小學,121.3490855,25.1282813
167,新北市林口區興福國民小學,121.3134421,25.1113081
168,新北市林口區嘉寶國民小學,121.339556,25.108337
169,新北市林口區南勢國民小學,121.3581887,25.0749553
170,新北市林口區麗林國民小學,121.3682287,25.0686085
171,新北市林口區市立東湖國小,121.3815292,25.0755478
172,新北市泰山區同榮國民小學,121.4276721,25.0543026
173,新北市泰山國小附設幼兒園,121.432083,25.0613624
174,義學國小,121.4308926,25.0522369
175,教育部永續校園_新北市明志國民小學,121.4269401,25.0450758
176,新北市五股區五股國民小學,121.4368987,25.0828124
177,新北市五股區德音國民小學,121.4345271,25.0718716
178,新北市五股區更寮國民小學,121.467242,25.070614
179,新北市瑞芳區鼻頭國民小學,121.9195251,25.1213779
180,新北市瑞芳區濂洞國民小學,121.8599855,25.1223236
181,新北市瑞芳區瑞濱國民小學,121.81997,25.1202103
182,新北市瑞芳區義方國民小學,121.8019644,25.1131232
183,新北市瑞芳區瓜山國民小學,121.8570488,25.1110064
184,新北市瑞芳區九份國民小學,121.8436296,25.1074286
185,新北市瑞芳區瑞柑國民小學,121.8226928,25.109106
186,新北市瑞芳區瑞芳國民小學,121.8047245,25.1078144
187,新北市瑞芳區瑞亭國民小學,121.7776061,25.1028543
188,新北市瑞芳區吉慶國民小學,121.7630961,25.099843
189,新北市淡水區淡水國民小學,121.4410781,25.1730041
190,新北市淡水區水源國民小學,121.4765516,25.1858379
191,新北市淡水區新市國民小學,121.4443784,25.1864213
192,新北市淡水區坪頂國民小學,121.4838746,25.1580198
193,新北市淡水區竹圍國民小學(本校),121.4601781,25.1471058
194,新北市淡水區興仁國民小學,121.4512149,25.2175745
195,新北市淡水區新興國民小學,121.4400679,25.1797101
196,新北市淡水區天生國民小學,121.424601,25.181506
197,新北市淡水區文化國民小學,121.437371,25.1740069
198,新北市淡水區鄧公國民小學,121.4490261,25.1719094
199,新北市三峽區中園國民小學,121.3670898,24.9278051
200,教育部永續校園-新北市三峽區建安國小,121.447118,24.9263189
201,新北市三峽區龍埔國民小學,121.3774903,24.9411542
202,成福國民小學 （Chengfu Elementary School）,121.405542,24.933094
203,新北市三峽區大成國民小學,121.427319,24.924273
204,新北市三峽區大埔國民小學,121.366478,24.905644
205,新北市三峽區有木國民小學,121.437044,24.8539552
206,新北市三峽區插角國民小學,121.4051872,24.8721953
207,新北市三峽區三峽國民小學,121.3678753,24.9357624
208,新北市三峽區民義國民小學,121.375543,24.9118949
209,新北市鶯歌區鶯歌國民小學,121.3460408,24.951314
210,新北市鶯歌區中湖國民小學,121.3480221,24.9732834
211,新北市鶯歌區鳳鳴國民小學,121.334826,24.969172
212,山姆叔叔美國學校鶯歌校區,121.3538912,24.9547607
213,新北市鶯歌區建國國民小學,121.3468027,24.9549962
214,新北市鶯歌區永吉國民小學,121.332739,24.959045
215,新北市鶯歌區昌福國民小學,121.339386,24.955871
216,新北市鶯歌區二橋國民小學,121.3377567,24.9410772
217,新北市汐止區金龍國民小學,121.6277344,25.0685754
218,新北市汐止區東山國民小學,121.7000861,25.0600444
219,Chongde Elementary School,121.6691867,25.0695778
220,新北市汐止區保長國民小學,121.680851,25.071773
221,新北市汐止區汐止國民小學,121.6545593,25.0670642
222,新北市汐止區秀峰國民小學,121.6617018,25.0628885
223,新北市汐止區樟樹國民小學,121.6417674,25.06649819999999
224,新北市汐止區青山國民中小學,121.65666,25.0611597
225,新北市汐止區北峰國民小學,121.6324198,25.0636712
226,新北市汐止區白雲國民小學,121.618851,25.04766
227,新北市樹林區樹林國民小學,121.4180796,24.98981629999999
228,新北市樹林區文林國民小學,121.4254426,24.9979998
229,新北市樹林區武林國民小學,121.4147006,25.0019549
230,新北市樹林區育林國民小學,121.4158408,24.9857421
231,新北市樹林區彭福國民小學,121.4239611,24.9814636
232,新北市樹林區大同國民小學,121.4175571,24.9818352
233,新北市樹林區山佳國民小學,121.4017467,24.9754914
234,新北市樹林區育德國民小學,121.3925043,24.9708725
235,新北市樹林區柑園國民小學,121.390047,24.9557548
236,新北市蘆洲區仁愛國民小學,121.4702169,25.0918191
237,新北市蘆洲區忠義國民小學,121.4635369,25.0898139
238,新北市蘆洲區鷺江國民小學,121.4766525,25.085096
239,新北市蘆洲區蘆洲國民小學,121.4700712,25.0844014
240,奧升英國小學 蘆洲校區 Oxon English Luzhou,121.4688701,25.0855434
241,新北市蘆洲區成功國民小學,121.457378,25.0856724
242,新北市土城區土城國民小學,121.4421155,24.9720709
243,新北市土城區安和國民小學,121.4649765,24.98893859999999
244,新北市土城區清水國民小學,121.4612011,24.984827
245,新北市土城區廣福國民小學,121.454876,24.9868943
246,新北市土城區樂利國民小學,121.4479542,24.9852144
247,新北市私立裕德雙語高級中學,121.4399429,24.9826917
248,福瑞斯特中小學接送區,121.43733,24.9763162
249,新北市土城區頂埔國民小學,121.4143186,24.9560423
250,新北市新店區新店國民小學,121.5403764,24.9530138
251,新北市新店區雙峰國民小學,121.5754065,24.9513603
252,新北市立達觀國民中小學,121.4999804,24.9536199
253,新北市新店區雙城國民小學,121.4863686,24.9522748
254,新北市新店區直潭國民小學,121.5309584,24.9377936
255,Quchi Elementary School,121.5470266,24.9225975
256,新北市新店區新和國民小學,121.517916,24.9845977
257,新北市新店區 大豐國民小學,121.5381063,24.9776538
258,新北市新店區北新國民小學,121.5446457,24.9737291
259,新北市新店區 中正國民小學,121.5366811,24.9718939
260,新北市新莊區新莊國民小學,121.4561222,25.0369227
261,新北市新莊區中信國民小學,121.4486876,25.0564214
262,新北市新莊區昌隆國民小學,121.4559874,25.0509984
263,新北市新莊區中港國民小學,121.4471707,25.0451024
264,新北市新莊區思賢國民小學,121.4567953,25.0461927
265,新北市新莊區新泰國民小學,121.4437563,25.037911
266,新北市新莊區豐年國民小學,121.44337,25.0308533
267,新北市新莊區民安國民小學,121.4277092,25.0223304
268,新北市新莊區丹鳳國民小學,121.4139574,25.02449
269,新北市新莊區光華國民小學,121.4251486,25.0178239
270,及人國小,121.5118716,25.0156533
271,新北市永和區網溪國民小學,121.5200381,25.0131925
272,新北市永和區頂溪國民小學,121.5114852,25.0152952
273,新北市私立竹林國民小學,121.5170389,25.0145585
274,新北市私立育才國民小學,121.521715,25.007022
275,新北市永和區永平國民小學,121.505072,25.0076661
276,新北市永和區永和國民小學,121.516948,25.0033711
277,新北市永和區秀朗國民小學,121.5213727,24.9989399
278,新北市中和區錦和國民小學,121.4893351,24.9898743
279,新北市中和區秀山國民小學,121.5211448,24.9951577
280,新北市中和區積穗國民小學,121.4821015,24.9992287
281,新北市中和區中和國民小學,121.5017235,24.999898
282,新北市中和區光復國民小學,121.4831365,25.0151637
