Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,109green,m109300,m109300s,m109500,m109500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市三峽區三峽里,新北市,三峽區,三峽里,333,134.51,10386.77,57.82,20.85,36.97,177.27,44,211,78,0,18,69,44,97,33,26,1,1,85,145,35,-2,7,126,42830.0,595.0,403.0,196.0,664.0,633.44,42830.0,27010.0,12000000.0,6600000.0,21.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,38370.0,2.0,0.0
新北市三峽區中埔里,新北市,三峽區,中埔里,3649,95.66,5027.74,32.45,20.65,11.8,57.12,569,2755,325,8,134,828,302,1056,525,216,2,9,1067,1520,320,17,236,1364,636028.0,642.0,402.0,203.0,759.0,1762.63,636028.0,512099.0,12000000.0,6600000.0,21.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1387444.0,2.0,1.0
新北市三峽區中正里,新北市,三峽區,中正里,5500,101.61,5532.54,29.2,15.25,13.95,91.53,649,4257,594,12,160,1189,457,1605,920,459,7,42,1780,2214,522,9,-17,1806,682256.0,499.0,345.0,181.0,632.0,534.9,682256.0,559584.0,12000000.0,6600000.0,21.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1477467.0,1.0,1.0
新北市三峽區二鬮里,新北市,三峽區,二鬮里,3749,101.88,1866.7,29.9,13.83,16.08,116.29,399,2886,464,10,137,830,328,1175,590,258,4,18,1189,1534,405,8,-27,1384,496068.0,507.0,353.0,164.0,648.0,586.69,496081.0,404790.0,12000000.0,6600000.0,20.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6382624.0,0.0,0.0
新北市三峽區五寮里,新北市,三峽區,五寮里,898,118.49,63.71,44.61,10.79,33.82,313.43,67,621,210,1,7,123,42,289,190,149,3,27,251,397,86,-15,-2,365,60959.0,401.0,286.0,144.0,479.0,491.86,60959.0,42922.0,12000000.0,6600000.0,21.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13730198.0,0.0,1.0
新北市三峽區介壽里,新北市,三峽區,介壽里,7078,103.68,1993.93,27.03,14.32,12.71,88.72,798,5572,708,18,193,1560,588,2206,1190,491,6,28,2301,2730,889,-3,-33,2765,804617.0,466.0,330.0,166.0,601.0,538.54,804617.0,628488.0,12000000.0,6600000.0,22.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2511198.0,1.0,1.0
新北市三峽區八張里,新北市,三峽區,八張里,4267,99.39,12238.63,35.12,19.09,16.02,83.91,603,3158,506,8,149,926,389,1243,623,294,14,18,1282,1750,387,-1,-22,1542,594728.0,534.0,366.0,178.0,678.0,622.64,594728.0,480721.0,12000000.0,6600000.0,21.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,120010.0,2.0,0.0
新北市三峽區嘉添里,新北市,三峽區,嘉添里,2406,131.35,369.23,48.79,11.94,36.86,308.81,193,1617,596,6,72,438,201,702,444,318,6,26,794,1004,269,-46,26,811,310640.0,567.0,343.0,175.0,664.0,814.2,310640.0,214988.0,12000000.0,6600000.0,22.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6564512.0,0.0,2.0
新北市三峽區大埔里,新北市,三峽區,大埔里,4325,114.75,592.78,34.57,15.62,18.95,121.31,502,3214,609,31,155,832,367,1248,739,403,11,37,1285,1819,416,-5,28,1514,616003.0,563.0,404.0,202.0,789.0,540.49,616003.0,503896.0,12000000.0,6600000.0,21.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4280737.0,0.0,2.0
新北市三峽區安坑里,新北市,三峽區,安坑里,1460,128.48,77.02,41.61,11.45,30.16,263.56,118,1031,311,2,15,230,78,386,343,225,10,53,440,661,114,-13,-28,578,133333.0,461.0,333.0,164.0,572.0,453.21,133333.0,94177.0,12000000.0,6600000.0,25.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20833177.0,0.0,1.0
新北市三峽區安溪里,新北市,三峽區,安溪里,7827,97.15,23016.86,25.92,13.35,12.56,94.1,830,6216,781,19,310,1974,720,2346,1064,522,11,31,2720,3106,742,1,-56,2821,1210497.0,565.0,390.0,186.0,704.0,1182.93,1241375.0,1000397.0,12000000.0,6600000.0,21.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,402568.0,2.0,1.0
新北市三峽區弘道里,新北市,三峽區,弘道里,1206,128.41,160.06,37.36,15.6,21.75,139.42,137,878,191,1,26,226,68,327,262,146,0,13,371,532,90,-3,6,415,133052.0,514.0,323.0,183.0,623.0,735.87,133052.0,96468.0,12000000.0,6600000.0,20.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6791592.0,0.0,0.0
新北市三峽區成福里,新北市,三峽區,成福里,988,116.67,366.27,35.16,12.31,22.85,185.56,90,731,167,1,18,195,77,298,177,129,1,2,326,407,78,-3,-15,331,101368.0,443.0,298.0,158.0,531.0,526.01,101368.0,84266.0,12000000.0,6600000.0,24.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3516326.0,0.0,1.0
新北市三峽區插角里,新北市,三峽區,插角里,693,145.74,56.85,58.94,10.09,48.85,484.09,44,436,213,1,14,66,28,163,179,167,3,28,154,342,68,-7,-2,363,66002.0,606.0,361.0,191.0,746.0,773.06,66002.0,45880.0,12000000.0,6600000.0,22.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13750256.0,0.0,1.0
新北市三峽區有木里,新北市,三峽區,有木里,740,150.85,13.24,54.17,9.58,44.58,465.22,46,480,214,4,5,73,39,177,216,153,2,25,166,356,89,-7,-19,361,47168.0,555.0,348.0,165.0,715.0,632.99,47168.0,26372.0,12000000.0,6600000.0,22.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53091504.0,0.0,1.0
新北市三峽區永?里,新北市,三峽區,永?里,7831,92.03,8658.83,37.7,18.71,18.99,101.5,1064,5687,1080,32,363,1910,782,2160,930,549,4,37,2494,3080,692,15,-134,2856,1366482.0,644.0,424.0,205.0,788.0,808.62,1401960.0,981656.0,12000000.0,6600000.0,24.442590120160215,89.08010680907877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市三峽區添福里,新北市,三峽區,添福里,1168,113.92,330.89,33.79,11.91,21.88,183.65,104,873,191,1,26,182,67,347,269,153,1,18,335,502,123,-5,-1,435,141616.0,549.0,360.0,175.0,666.0,623.23,141616.0,96951.0,12000000.0,6600000.0,22.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3529420.0,0.0,0.0
新北市三峽區溪北里,新北市,三峽區,溪北里,2453,110.56,1471.61,37.27,13.49,23.78,176.35,241,1787,425,2,58,445,227,750,419,280,8,23,798,956,254,-20,-21,900,279158.0,497.0,355.0,171.0,608.0,558.28,279158.0,222524.0,12000000.0,6600000.0,23.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1434249.0,0.0,0.0
新北市三峽區溪南里,新北市,三峽區,溪南里,1594,125.14,619.03,34.86,11.93,22.93,192.2,141,1182,271,0,26,302,120,484,308,199,2,12,522,653,154,-5,9,560,185344.0,509.0,352.0,168.0,585.0,630.24,185344.0,135960.0,12000000.0,6600000.0,23.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4428818.0,1.0,0.0
新北市三峽區溪東里,新北市,三峽區,溪東里,3197,105.07,1599.73,32.38,14.0,18.39,131.36,338,2415,444,7,76,619,266,961,580,315,4,31,1072,1251,309,-5,-31,1087,408564.0,496.0,335.0,170.0,602.0,678.34,408983.0,321828.0,12000000.0,6600000.0,24.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2320378.0,0.0,1.0
新北市三峽區礁溪里,新北市,三峽區,礁溪里,6298,95.29,14508.81,30.47,16.53,13.94,84.34,798,4827,673,19,238,1415,663,1857,885,402,4,17,1929,2591,616,19,51,2406,955573.0,567.0,404.0,200.0,737.0,576.77,955573.0,756794.0,12000000.0,6600000.0,22.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,508161.0,2.0,0.0
新北市三峽區秀川里,新北市,三峽區,秀川里,694,93.85,16884.82,45.49,20.13,25.37,126.04,96,477,121,1,29,157,74,182,84,68,1,2,211,263,71,-4,11,286,91610.0,559.0,392.0,165.0,734.0,646.11,91610.0,68205.0,12000000.0,6600000.0,21.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,28440.0,2.0,0.0
新北市三峽區竹崙里,新北市,三峽區,竹崙里,2084,125.79,82.03,43.92,11.05,32.87,297.5,160,1448,476,5,30,338,126,575,465,335,4,46,598,926,240,-17,-11,901,195233.0,482.0,322.0,154.0,547.0,640.83,195233.0,129681.0,12000000.0,6600000.0,24.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23083137.0,0.0,1.0
新北市三峽區金圳里,新北市,三峽區,金圳里,535,142.08,43.55,41.16,10.82,30.34,280.49,41,379,115,0,12,61,25,152,150,76,4,14,165,223,57,1,-7,230,44419.0,453.0,271.0,139.0,532.0,529.45,44419.0,27737.0,12000000.0,6600000.0,22.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10688732.0,0.0,0.0
新北市三峽區鳶山里,新北市,三峽區,鳶山里,10658,97.74,2570.88,35.86,19.15,16.71,87.28,1502,7845,1311,38,475,2468,1007,2934,1387,793,9,45,3242,4327,983,5,-25,3990,1804287.0,617.0,404.0,194.0,768.0,735.33,1819246.0,1425409.0,12000000.0,6600000.0,21.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4859998.0,1.0,1.0
新北市三峽區龍埔里,新北市,三峽區,龍埔里,10506,97.3,5210.46,37.01,22.35,14.66,65.58,1714,7668,1124,39,555,2423,1039,2732,1231,710,7,56,3035,4281,974,30,164,3961,1796827.0,633.0,425.0,201.0,829.0,707.88,1796937.0,1431325.0,12000000.0,6600000.0,22.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2026379.0,2.0,2.0
新北市三峽區龍學里,新北市,三峽區,龍學里,16998,86.71,15619.04,50.76,33.99,16.77,49.35,3832,11275,1891,234,1789,5011,1978,2917,767,438,4,28,3603,7895,998,70,199,7131,5476345.0,1053.0,694.0,291.0,1409.0,1232.89,5542215.0,4232553.0,12000000.0,6600000.0,21.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,403954.0,1.0,1.0
新北市三峽區龍恩里,新北市,三峽區,龍恩里,7782,91.49,22475.22,45.43,29.1,16.33,56.13,1557,5351,874,102,720,2095,868,1609,523,289,5,14,1855,3455,581,32,107,3273,2280022.0,987.0,621.0,261.0,1294.0,1141.51,2317050.0,1738271.0,12000000.0,6600000.0,21.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1076828.0,1.0,0.0
新北市三芝區八賢里,新北市,三芝區,八賢里,337,124.67,277.9,49.12,8.85,40.27,455.0,20,226,91,1,5,50,32,95,67,53,0,14,90,167,21,-2,-8,137,29523.0,416.0,267.0,130.0,450.0,674.88,29523.0,21304.0,3625000.0,2080000.0,54.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469637.0,0.0,1.0
新北市三芝區古庄里,新北市,三芝區,古庄里,1206,109.74,381.21,45.3,9.04,36.27,401.33,75,830,301,1,56,236,123,373,179,134,3,26,359,468,199,-5,9,592,144650.0,474.0,313.0,150.0,553.0,584.05,144650.0,107261.0,3625000.0,2080000.0,39.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2981177.0,1.0,0.0
新北市三芝區圓山里,新北市,三芝區,圓山里,591,130.86,33.53,38.41,9.13,29.27,320.51,39,427,125,0,14,70,40,182,130,76,5,35,156,283,49,-9,10,215,63858.0,495.0,341.0,161.0,638.0,499.14,63858.0,40096.0,3625000.0,2080000.0,80.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17367049.0,0.0,1.0
新北市三芝區埔坪里,新北市,三芝區,埔坪里,7089,101.16,2000.37,35.78,13.96,21.82,156.24,729,5221,1139,13,160,1276,708,2076,1300,689,27,111,2206,2885,759,-8,-47,2919,735142.0,434.0,307.0,153.0,546.0,455.75,735142.0,580277.0,3625000.0,2080000.0,47.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3642273.0,1.0,3.0
新北市三芝區埔頭里,新北市,三芝區,埔頭里,5581,96.58,5657.32,32.82,14.47,18.35,126.81,608,4202,771,14,178,1217,514,1594,968,411,16,61,1812,2292,508,-2,-32,2241,650043.0,435.0,302.0,160.0,554.0,468.67,650043.0,522381.0,3625000.0,2080000.0,41.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1000192.0,1.0,2.0
新北市三芝區店子里,新北市,三芝區,店子里,629,123.05,99.01,45.6,7.87,37.73,479.41,34,432,163,2,15,102,44,182,120,106,1,23,179,296,48,-10,-1,254,68027.0,489.0,359.0,132.0,588.0,556.81,68027.0,51034.0,3625000.0,2080000.0,90.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6258128.0,2.0,0.0
新北市三芝區後厝里,新北市,三芝區,後厝里,2202,102.39,329.54,43.73,6.92,36.81,532.08,106,1532,564,25,135,584,275,604,233,201,7,32,639,980,288,-13,-20,1158,408771.0,609.0,338.0,145.0,662.0,1015.97,418861.0,264230.0,3625000.0,2080000.0,40.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6945025.0,0.0,0.0
新北市三芝區新庄里,新北市,三芝區,新庄里,853,111.66,230.14,50.71,12.01,38.69,322.06,68,566,219,2,19,141,78,236,159,110,6,34,246,377,79,-3,-15,350,78169.0,444.0,307.0,145.0,534.0,520.59,78169.0,57299.0,3625000.0,2080000.0,41.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3817769.0,1.0,0.0
新北市三芝區橫山里,新北市,三芝區,橫山里,527,136.32,79.93,52.31,9.83,42.49,432.35,34,346,147,1,6,65,40,133,120,79,12,37,150,233,55,-6,-4,226,46362.0,499.0,411.0,159.0,679.0,496.53,46362.0,37716.0,3625000.0,2080000.0,54.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6163891.0,0.0,1.0
新北市三芝區福德里,新北市,三芝區,福德里,860,104.76,294.54,42.38,12.91,29.47,228.21,78,604,178,7,57,228,57,207,127,72,5,22,252,404,63,-3,-3,366,145733.0,651.0,366.0,185.0,869.0,917.71,146539.0,104090.0,3625000.0,2080000.0,53.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3011751.0,1.0,0.0
新北市三芝區興華里,新北市,三芝區,興華里,1276,118.87,200.7,40.84,8.94,31.9,356.79,81,906,289,7,45,251,151,352,189,170,4,26,378,574,123,-15,-9,541,190052.0,576.0,382.0,182.0,631.0,816.7,201817.0,129403.0,3625000.0,2080000.0,90.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6376696.0,2.0,1.0
新北市三芝區茂長里,新北市,三芝區,茂長里,668,108.75,251.53,38.02,8.06,29.96,371.79,39,484,145,2,26,177,67,199,82,61,1,14,209,308,64,-2,-13,298,72394.0,439.0,290.0,127.0,579.0,447.54,72394.0,53346.0,3625000.0,2080000.0,47.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3301764.0,1.0,0.0
新北市三芝區錫板里,新北市,三芝區,錫板里,721,138.74,135.17,53.4,11.28,42.13,373.58,53,470,198,1,17,105,54,176,152,125,2,36,184,372,40,-8,-9,298,87749.0,493.0,295.0,132.0,620.0,606.38,87749.0,61568.0,3625000.0,2080000.0,53.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5188906.0,1.0,0.0
新北市三重區三安里,新北市,三重區,三安里,2738,92.01,41386.4,41.65,13.61,28.04,206.08,263,1933,542,9,143,648,277,709,379,291,3,16,887,1121,272,0,-18,1235,459107.0,595.0,381.0,187.0,738.0,707.45,459393.0,337706.0,17350000.0,9360000.0,28.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,56155.0,2.0,0.0
新北市三重區三民里,新北市,三重區,三民里,3528,97.76,52190.89,42.09,20.42,21.67,106.11,507,2483,538,16,177,935,351,852,406,263,6,15,1045,1491,266,-5,-34,1304,650636.0,672.0,426.0,211.0,848.0,878.1,650659.0,493134.0,17350000.0,9360000.0,17.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67275.0,1.0,0.0
新北市三重區中央里,新北市,三重區,中央里,1900,94.87,47964.05,41.9,13.97,27.93,200.0,187,1339,374,7,101,430,181,521,230,226,4,13,587,757,223,6,16,871,273124.0,567.0,391.0,179.0,724.0,606.5,273124.0,215598.0,17350000.0,9360000.0,24.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,39730.0,2.0,0.0
新北市三重區中山里,新北市,三重區,中山里,2829,94.97,19078.9,37.0,13.51,23.49,173.84,279,2065,485,12,176,793,334,673,304,244,1,13,957,1169,247,-15,-8,1233,752578.0,814.0,401.0,208.0,876.0,2130.71,753483.0,471282.0,17350000.0,9360000.0,24.0,117.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,150756.0,2.0,0.0
新北市三重區中正里,新北市,三重區,中正里,1413,96.52,60688.06,36.52,10.05,26.47,263.46,104,1035,274,2,70,337,140,385,203,162,1,9,491,577,131,-16,-12,579,228742.0,562.0,396.0,189.0,676.0,698.35,230883.0,163382.0,17350000.0,9360000.0,24.0,58.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21586.0,1.0,0.0
新北市三重區中民里,新北市,三重區,中民里,1297,103.61,48700.81,36.38,11.25,25.13,223.36,107,951,239,1,48,296,113,331,233,148,6,14,458,477,130,-3,-17,525,170501.0,483.0,336.0,152.0,618.0,547.42,171933.0,138790.0,17350000.0,9360000.0,24.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20140.0,2.0,0.0
新北市三重區中興里,新北市,三重區,中興里,4074,100.49,4386.17,37.17,13.84,23.33,168.61,411,2970,693,12,231,1085,416,991,517,388,3,20,1334,1772,308,6,-4,1649,968874.0,694.0,418.0,198.0,821.0,916.19,1019777.0,605783.0,17350000.0,9360000.0,22.0,97.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,725508.0,2.0,1.0
新北市三重區二重里,新北市,三重區,二重里,1656,101.95,8464.44,34.63,13.66,20.98,153.57,168,1230,258,1,61,390,132,447,280,163,2,12,567,678,139,2,6,589,224889.0,472.0,345.0,184.0,627.0,449.69,224889.0,167262.0,17350000.0,9360000.0,18.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,202679.0,0.0,2.0
新北市三重區五常里,新北市,三重區,五常里,4344,98.99,7055.85,35.5,15.22,20.27,133.2,488,3206,650,7,138,977,442,1141,682,421,17,31,1416,1841,336,0,-16,1479,648355.0,538.0,378.0,187.0,684.0,572.37,648355.0,510894.0,17350000.0,9360000.0,28.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,381736.0,1.0,0.0
新北市三重區五福里,新北市,三重區,五福里,4017,92.57,23270.77,37.19,18.14,19.06,105.08,531,2928,558,13,246,983,376,957,545,340,7,19,1166,1721,351,11,-65,1671,894278.0,778.0,477.0,223.0,1006.0,888.09,974136.0,731691.0,17350000.0,9360000.0,28.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120044.0,0.0,0.0
新北市三重區五華里,新北市,三重區,五華里,5429,92.93,22960.55,35.93,17.4,18.53,106.47,695,3994,740,26,327,1348,570,1240,753,418,8,44,1629,2383,414,-3,-39,2132,1437824.0,896.0,457.0,225.0,1024.0,1734.1,1529621.0,1059842.0,17350000.0,9360000.0,23.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80310.0,0.0,0.0
新北市三重區五谷里,新北市,三重區,五谷里,1937,103.68,2780.26,34.7,11.27,23.44,208.02,162,1438,337,7,114,490,230,506,223,183,3,19,620,893,144,-10,50,858,432601.0,637.0,432.0,210.0,798.0,713.68,432601.0,303271.0,17350000.0,9360000.0,22.0,97.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,380469.0,1.0,1.0
新北市三重區五順里,新北市,三重區,五順里,4119,98.22,47707.85,34.87,14.96,19.91,133.04,457,3054,608,7,144,921,371,1073,709,390,13,34,1348,1736,317,-5,-31,1520,592268.0,538.0,366.0,195.0,666.0,567.26,592268.0,489551.0,17350000.0,9360000.0,28.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43750.0,0.0,0.0
新北市三重區仁德里,新北市,三重區,仁德里,2008,99.6,41498.75,41.21,11.04,30.17,273.25,157,1422,429,1,100,421,179,541,329,270,0,10,653,800,252,-9,-27,899,300225.0,539.0,360.0,151.0,683.0,651.17,300400.0,231570.0,17350000.0,9360000.0,24.0,58.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,51894.0,2.0,0.0
新北市三重區仁忠里,新北市,三重區,仁忠里,3296,96.54,60249.33,40.55,16.72,23.84,142.6,392,2345,559,6,103,618,301,863,624,361,6,22,1055,1312,320,5,-53,1272,416055.0,514.0,360.0,175.0,688.0,555.07,416055.0,336341.0,17350000.0,9360000.0,28.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60642.0,0.0,0.0
新北市三重區仁義里,新北市,三重區,仁義里,1293,99.85,31147.62,36.68,13.85,22.83,164.89,131,946,216,0,57,292,121,376,170,135,1,10,449,480,148,-1,12,530,231818.0,601.0,346.0,158.0,652.0,849.37,231829.0,181708.0,17350000.0,9360000.0,24.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49832.0,2.0,0.0
新北市三重區仁華里,新北市,三重區,仁華里,4478,93.43,41948.08,37.53,17.72,19.81,111.79,577,3256,645,10,230,1061,443,1111,625,384,13,24,1339,1995,324,12,37,1722,861053.0,663.0,421.0,203.0,876.0,782.9,861053.0,651259.0,17350000.0,9360000.0,22.0,106.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,98115.0,0.0,0.0
新北市三重區介壽里,新北市,三重區,介壽里,1235,95.1,52286.2,45.47,16.37,29.09,177.7,139,849,247,7,49,284,113,328,170,138,1,6,409,498,111,5,-24,520,205045.0,614.0,358.0,169.0,655.0,852.75,205045.0,131038.0,17350000.0,9360000.0,28.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34152.0,1.0,0.0
新北市三重區信安里,新北市,三重區,信安里,2075,93.56,54988.74,35.8,14.86,20.94,140.97,227,1528,320,5,129,517,235,490,266,190,1,15,640,870,200,-5,-28,914,427603.0,648.0,406.0,199.0,824.0,741.95,427603.0,348249.0,17350000.0,9360000.0,28.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41524.0,2.0,0.0
新北市三重區光明里,新北市,三重區,光明里,7787,94.72,29079.73,36.81,17.76,19.04,107.22,1011,5692,1084,42,515,2072,833,1950,814,509,7,34,2478,3243,643,3,-79,3086,1917715.0,779.0,457.0,224.0,901.0,1054.68,1925307.0,1407566.0,17350000.0,9360000.0,24.0,117.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,253600.0,1.0,2.0
新北市三重區光榮里,新北市,三重區,光榮里,1468,94.44,50526.61,35.3,10.32,24.98,241.96,112,1085,271,5,76,398,142,383,213,127,1,11,535,562,154,-5,-16,667,323553.0,693.0,435.0,188.0,831.0,950.14,341822.0,220026.0,17350000.0,9360000.0,24.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34169.0,2.0,0.0
新北市三重區光正里,新北市,三重區,光正里,2719,92.97,12658.4,30.47,12.57,17.9,142.37,262,2084,373,21,247,796,327,647,227,180,2,10,882,1204,250,15,113,1338,906154.0,970.0,582.0,239.0,1364.0,1126.83,906166.0,670772.0,17350000.0,9360000.0,24.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,73496.0,1.0,0.0
新北市三重區光田里,新北市,三重區,光田里,4447,92.84,53318.15,38.67,11.76,26.91,228.91,377,3207,863,27,270,1164,547,1104,479,445,7,27,1405,1959,397,11,-32,1947,1002947.0,713.0,433.0,197.0,853.0,1083.74,1023000.0,768968.0,17350000.0,9360000.0,17.0,117.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,83266.0,1.0,0.0
新北市三重區光華里,新北市,三重區,光華里,2277,89.59,53032.42,35.05,11.39,23.67,207.81,192,1686,399,11,145,607,241,602,267,198,1,13,767,943,226,-4,93,1074,554507.0,742.0,446.0,213.0,908.0,1181.06,566160.0,415141.0,17350000.0,9360000.0,24.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,42052.0,1.0,0.0
