index,Year,County Name,Township Name,Village Name,c_marital,c_popcal_Population Density,c_popcal_Natural Increase,c_popcal_Social Increase,h,j_income,j_edu_1,j_edu_2,ht_NO2,ht_PM2.5,e_Water,e_Green,cs_trans_Metro 300,cs_trans_Metro 300 Multi,cs_trans_Metro 500,cs_trans_Metro 500 Multi,s_Fire,s_Police,cs_school_Primary,cs_school_Secondary,cs_leisure_Gym,e_Area,ht_Hospital,s_Shelter,County Name_Taipei,Township Name_三峽區,Township Name_三芝區,Township Name_三重區,Township Name_中和區,Township Name_五股區,Township Name_八里區,Township Name_土城區,Township Name_坪林區,Township Name_平溪區,Township Name_新店區,Township Name_新莊區,Township Name_板橋區,Township Name_林口區,Township Name_樹林區,Township Name_永和區,Township Name_汐止區,Township Name_泰山區,Township Name_淡水區,Township Name_深坑區,Township Name_烏來區,Township Name_瑞芳區,Township Name_石碇區,Township Name_石門區,Township Name_萬里區,Township Name_蘆洲區,Township Name_貢寮區,Township Name_金山區,Township Name_雙溪區,Township Name_鶯歌區,Township Name_中山區,Township Name_中正區,Township Name_信義區,Township Name_內湖區,Township Name_北投區,Township Name_南港區,Township Name_士林區,Township Name_大同區,Township Name_大安區,Township Name_文山區,Township Name_松山區,V_ID
新北市三峽區安溪里,106,新北市,三峽區,安溪里,0.23945815941481371,0.15764210985646931,0.17946287216488294,0.35461761304515055,0.1358007883902969,0.0897001404650266,0.2671319807422118,0.7978984991927496,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0019509631348375532,0.2857142857142857,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-024
新北市三峽區弘道里,106,新北市,三峽區,弘道里,0.04683586466204621,0.0013203013010056569,0.1338951871148112,0.3707221086730455,0.1358007883902969,0.02180384660373144,0.04352619464331901,0.4610967681153313,0.31010616655138107,0.23835172809514982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009284143919119124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-005
新北市三峽區成福里,106,新北市,三峽區,成福里,0.035992146601230575,0.0030269697786373968,0.14221865148721788,0.37240253429146997,0.1358007883902969,0.019036019055770053,0.03617481502483995,0.4442644077118847,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008199070361383565,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-020
新北市三峽區插角里,106,新北市,三峽區,插角里,0.02407495380453652,0.0004768124180444974,0.12307458108321992,0.36884948287087177,0.1358007883902969,0.05089204670561856,0.018994138630149444,0.43394546284411756,0.31010616655138107,0.23835172809514982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009488435921955307,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-015
新北市三峽區有木里,106,新北市,三峽區,有木里,0.02679892921063871,9.366485688176403e-05,0.1321570664504042,0.3699737529381578,0.1358007883902969,0.031522757002024414,0.021006865993294203,0.44686115412223953,0.31010616655138107,0.23835172809514982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009493251063566306,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-016
新北市三峽區永?里,106,新北市,三峽區,永?里,0.23634270982563396,0.06579505377605933,0.12678783772812519,0.34883046014889746,0.1358007883902969,0.10646743616488127,0.2600577119921113,0.7422070696327888,0.33625980731772637,0.2165156868009867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-006
新北市三峽區添福里,106,新北市,三峽區,添福里,0.0439132527971996,0.002778599262662192,0.15145346182130287,0.3671591575917079,0.1358007883902969,0.02209022745156131,0.04141804270542664,0.47281862841820493,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008208548196022446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-012
新北市三峽區溪北里,106,新北市,三峽區,溪北里,0.09049398073740889,0.012045188284712672,0.1192497155812144,0.3622493781288282,0.1358007883902969,0.024065206031416857,0.09065526778889327,0.5514476716822541,0.31010616655138107,0.1815561565277598,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005301014710001916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-017
新北市三峽區溪南里,106,新北市,三峽區,溪南里,0.06022347794111936,0.005157247108514506,0.1338951871148112,0.3694118786960748,0.1358007883902969,0.029911563065829823,0.06060643423610027,0.49329980480224284,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0087168839639118,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-018
新北市三峽區溪東里,106,新北市,三峽區,溪東里,0.11524027781046495,0.01298285602029491,0.1321570664504042,0.3707221086730455,0.1358007883902969,0.03369967191404289,0.11803378387314883,0.593352243336163,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006955190129554097,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-019
新北市三峽區礁溪里,106,新北市,三峽區,礁溪里,0.19647073937178017,0.10079448719440295,0.1612907611887072,0.3671591575917079,0.1358007883902969,0.09543504509447497,0.21249515984332046,0.7214026250680798,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0023920394229457425,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-007
新北市三峽區秀川里,106,新北市,三峽區,秀川里,0.023220926825121745,0.11853369711067697,0.14221865148721788,0.37128276910340824,0.1358007883902969,0.02508557315050269,0.0247018999742527,0.39972250650576424,0.31010616655138107,0.1815561565277598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0001531971993251679,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-002
新北市三峽區竹崙里,106,新北市,三峽區,竹崙里,0.07671197786656014,0.0006577577103088071,0.1211763534045471,0.36414245562692066,0.1358007883902969,0.016526649514641365,0.07195160114592268,0.5457544184956995,0.31010616655138107,0.23835172809514982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00949321354421859,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-022
新北市三峽區金圳里,106,新北市,三峽區,金圳里,0.017816081563442242,0.0003532732086637334,0.1356082539256619,0.3727753293057802,0.1358007883902969,0.005296010978668471,0.015921502341912253,0.41822207967236374,0.31010616655138107,0.23835172809514982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00946836575544608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-013
新北市三峽區鳶山里,106,新北市,三峽區,鳶山里,0.28834969285059503,0.020423191849835824,0.2067430101799612,0.36489803784881664,0.1358007883902969,0.09176894436305554,0.3125808248260231,0.9084324301871085,0.31010616655138107,0.23835172809514982,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.008882909528113162,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-008
新北市三峽區龍埔里,106,新北市,三峽區,龍埔里,0.27670661683018494,0.03829764804846185,0.19068223360209743,0.37296164069034865,0.1358007883902969,0.09827678787377934,0.2946899178098402,0.8210381826226482,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.006496186077068178,0.2857142857142857,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-009
新北市三峽區龍學里,106,新北市,三峽區,龍學里,0.36854048686363894,0.10497486130021828,0.23927887666528952,0.435352858277155,0.1358007883902969,0.14888309445123904,0.39819251989419807,0.25606469275904986,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0019569281593643565,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-027
新北市三峽區龍恩里,106,新北市,三峽區,龍恩里,0.220731249159503,0.13708465375055867,0.20444999300509034,0.46924391344393557,0.1358007883902969,0.08979258696789222,0.2282034870040729,0.4317441248998492,0.31010616655138107,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004356975981315745,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-028
新北市三芝區八賢里,106,新北市,三芝區,八賢里,0.00844307974177799,0.002319997846501841,0.1338951871148112,0.3705351064248047,0.04653533100581781,0.007883438273948188,0.008313872056466706,0.39550762634083797,0.15391692020380734,0.1815561565277598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005384383568687214,0.0,0.003875968992248062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-001
新北市三芝區古庄里,106,新北市,三芝區,古庄里,0.039647792249922695,0.0029230213025355687,0.12678783772812519,0.37463586491491147,0.04653533100581781,0.04202017828441243,0.044485376217930465,0.44160009473178935,0.17976559506243678,0.28187916806688224,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0077448080610401605,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-003
新北市三芝區圓山里,106,新北市,三芝區,圓山里,0.019949481026849906,0.0002583634972894427,0.1406014880210895,0.36884948287087177,0.04653533100581781,0.01256954308283034,0.016857102509419093,0.41904290186807985,0.15391692020380734,0.28187916806688224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009492536594138743,0.0,0.003875968992248062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-011
新北市三芝區埔坪里,106,新北市,三芝區,埔坪里,0.22066308869919674,0.016411342013075713,0.13039344237929584,0.35863621247647,0.04653533100581781,0.053164248967727736,0.22933477154180018,0.8840046487801652,0.15391692020380734,0.28187916806688224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.008287384798261454,0.14285714285714285,0.011627906976744186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-005
新北市三芝區埔頭里,106,新北市,三芝區,埔頭里,0.1845607628124215,0.04403240996888986,0.15857671931338344,0.369599228022871,0.04653533100581781,0.04707875568446079,0.19848763732635796,0.698189822862489,0.15391692020380734,0.23835172809514982,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004128096061915686,0.14285714285714285,0.007751937984496124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-002
新北市三芝區店子里,106,新北市,三芝區,店子里,0.021619341146259918,0.0008382243973186848,0.13039344237929584,0.3699737529381578,0.04653533100581781,0.004322270400275386,0.021681064607294426,0.41816929954861043,0.15391692020380734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0092124647487184,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-012
新北市三芝區後厝里,106,新北市,三芝區,後厝里,0.0789290451771037,0.00270075827801497,0.1321570664504042,0.369599228022871,0.04653533100581781,0.02794125283891534,0.09623139557354253,0.4531895082788269,0.20427837125066411,0.1815561565277598,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0093011108959607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-009
