index,Year,County Name,Township Name,Village Name,c_marital,c_popcal_Population Density,c_popcal_Natural Increase,c_popcal_Social Increase,h,j_income,j_edu_1,j_edu_2,ht_NO2,ht_PM2.5,e_Water,e_Green,cs_trans_Metro 300,cs_trans_Metro 300 Multi,cs_trans_Metro 500,cs_trans_Metro 500 Multi,s_Fire,s_Police,cs_school_Primary,cs_school_Secondary,cs_leisure_Gym,e_Area,ht_Hospital,s_Shelter,County Name_Taipei,Township Name_三峽區,Township Name_三芝區,Township Name_三重區,Township Name_中和區,Township Name_五股區,Township Name_八里區,Township Name_土城區,Township Name_坪林區,Township Name_平溪區,Township Name_新店區,Township Name_新莊區,Township Name_板橋區,Township Name_林口區,Township Name_樹林區,Township Name_永和區,Township Name_汐止區,Township Name_泰山區,Township Name_淡水區,Township Name_深坑區,Township Name_烏來區,Township Name_瑞芳區,Township Name_石碇區,Township Name_石門區,Township Name_萬里區,Township Name_蘆洲區,Township Name_貢寮區,Township Name_金山區,Township Name_雙溪區,Township Name_鶯歌區,Township Name_中山區,Township Name_中正區,Township Name_信義區,Township Name_內湖區,Township Name_北投區,Township Name_南港區,Township Name_士林區,Township Name_大同區,Township Name_大安區,Township Name_文山區,Township Name_松山區,V_ID
新北市三峽區安溪里,109,新北市,三峽區,安溪里,0.198959989985587,0.15757903471004675,0.16778053229216142,0.10872745037815337,0.19364900606344074,0.0720902405221945,0.2020677784816363,0.7265092989736849,0.08715101437491393,0.5571397428010137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0019557836667901353,0.2857142857142857,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-024
新北市三峽區弘道里,109,新北市,三峽區,弘道里,0.03935019547456613,0.0013038006813692953,0.16136788370593394,0.1136740126129423,0.19364900606344074,0.009804482015433033,0.033945053252398674,0.4440062883804716,0.07973842021480078,0.5958735366004807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009476896476829475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-005
新北市三峽區成福里,109,新北市,三峽區,成福里,0.030781968490864803,0.0030097727624617443,0.16136788370593394,0.11205992279299021,0.19364900606344074,0.0075503045448784625,0.02949222818625285,0.4299492581107524,0.10688004877448115,0.5803585946532056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008325924200662464,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-020
新北市三峽區插角里,109,新北市,三峽區,插角里,0.021036001390325125,0.00044750526660764233,0.15463339089833528,0.113066262461521,0.19364900606344074,0.004465191056414539,0.013450337872369164,0.4231227973691764,0.09412560375179381,0.6114168032078271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009703933229391615,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-015
新北市三峽區有木里,109,新北市,三峽區,有木里,0.022456097878747125,8.519824348077832e-05,0.15463339089833528,0.11174553048805445,0.19364900606344074,0.0028101944309474576,0.015023084606869743,0.4300518107455348,0.09412560375179381,0.6191989946867098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009709765969979217,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-016
新北市三峽區永?里,109,新北市,三峽區,永?里,0.19425837075635125,0.06661230872054917,0.18795368458041412,0.10165856301434678,0.19364900606344074,0.07670081275654518,0.19669041241426585,0.6768603388041834,0.10950415164506826,0.6198227046073425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-006
新北市三峽區添福里,109,新北市,三峽區,添福里,0.036781313348169545,0.0027175353738824225,0.1580421148960175,0.11314270731991133,0.19364900606344074,0.010350300113579285,0.03194618169856481,0.4544347370731442,0.09412560375179381,0.5881125122262936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008335833487386734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-012
新北市三峽區溪北里,109,新北市,三峽區,溪北里,0.07559742312127035,0.01204481879208956,0.1302643905310553,0.11158748531126357,0.19364900606344074,0.020952763540278866,0.07175538643411968,0.5263229624554426,0.10069261406660794,0.5726118097802066,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005343050465431029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-017
新北市三峽區溪南里,109,新北市,三峽區,溪南里,0.05124310195400068,0.005092030317240161,0.1580421148960175,0.11389968967261,0.19364900606344074,0.01381045790986545,0.04770513195122747,0.4750298398659965,0.10069261406660794,0.5803585946532056,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.008870098489237992,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-018
新北市三峽區溪東里,109,新北市,三峽區,溪東里,0.09719061221870667,0.013080295480247254,0.1580421148960175,0.11078867579093409,0.19364900606344074,0.029771233579222203,0.09218932207872257,0.568482203561802,0.10688004877448115,0.5803585946532056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0070363222941974505,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-019
新北市三峽區礁溪里,109,新北市,三峽區,礁溪里,0.16899411614585313,0.10627736930164602,0.19313552108285492,0.11693596597103892,0.19364900606344074,0.060148257642822264,0.1675931875130393,0.6747275323596172,0.09412560375179381,0.5571397428010137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002399423466781387,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-007
新北市三峽區秀川里,109,新北市,三峽區,秀川里,0.018431717791601566,0.12131681172010896,0.15971520920351284,0.11404947145333724,0.19364900606344074,0.006594018908325321,0.020270703788657037,0.3939261011742411,0.08715101437491393,0.5416965228018238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0001532249157358672,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-002
新北市三峽區竹崙里,109,新北市,三峽區,竹崙里,0.06817571876743217,0.0006565650109129327,0.1362504318961086,0.11237206642047814,0.19364900606344074,0.014287334691091738,0.05667884501009804,0.5191935147888393,0.10688004877448115,0.6191989946867098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009709715325482442,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-022
新北市三峽區金圳里,109,新北市,三峽區,金圳里,0.01429803624712214,0.00033704128657167877,0.16778053229216142,0.11268197968762324,0.19364900606344074,0.002656513759058064,0.01126181872875581,0.41118231218149554,0.09412560375179381,0.6036416420876356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009680705661546296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-013
新北市三峽區鳶山里,109,新北市,三峽區,鳶山里,0.23741689732534335,0.02085119468062981,0.173890399644541,0.11126968527525463,0.19364900606344074,0.0912510931803972,0.23537134355909436,0.8248195807667279,0.08715101437491393,0.5726118097802066,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.009046109673851747,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-008
新北市三峽區龍埔里,109,新北市,三峽區,龍埔里,0.23363376976635827,0.0412981997207276,0.20622702229910878,0.12407594547059675,0.19364900606344074,0.09094645839644121,0.23062919983563465,0.7565451817104359,0.09412560375179381,0.5648721837198518,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.006564514881634606,0.2857142857142857,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-009
新北市三峽區龍學里,109,新北市,三峽區,龍學里,0.30209618501113744,0.11337755683232248,0.2426023963603786,0.12601911339261704,0.19364900606344074,0.1361177853809467,0.3024410129574312,0.26664595888871584,0.08715101437491393,0.5262823648476639,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0019617794230040917,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-027
新北市三峽區龍恩里,109,新北市,三峽區,龍恩里,0.19356094542315908,0.15451524938369615,0.20843885227883563,0.12064987008577768,0.19364900606344074,0.10278049127234341,0.19264389607924848,0.43619839264011456,0.08715101437491393,0.5262823648476639,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.00438389532070137,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-028
新北市三芝區八賢里,109,新北市,三芝區,八賢里,0.007877533083364214,0.002279483450064161,0.1630004500766902,0.11260470947171088,0.03725041078818269,0.0015237474816222644,0.006576338228802794,0.3892330390647675,0.1961230968220508,0.4192158526968083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054279716687367155,0.0,0.003875968992248062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-001
新北市三芝區古庄里,109,新北市,三芝區,古庄里,0.03633103444305097,0.003133119363284259,0.1580421148960175,0.11389968967261,0.03725041078818269,0.010745308589740538,0.03750085888441293,0.4359536093138956,0.1678105753845406,0.4955421136596709,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.007852690614674638,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-003
新北市三芝區圓山里,109,新北市,三芝區,圓山里,0.017470642195865336,0.00025380162114325,0.15113909941830153,0.11397464734078347,0.03725041078818269,0.004202972820909333,0.013485196086574112,0.41291369366883773,0.2169225233386542,0.4802164691757836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708862893586927,0.0,0.003875968992248062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-011
新北市三芝區埔坪里,109,新北市,三芝區,埔坪里,0.18390059589616478,0.01630274277941711,0.15289710820084382,0.10948024680104189,0.03725041078818269,0.049124438995499134,0.17148729258389933,0.8185516322394518,0.18535789315101375,0.4878755609330311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.008418323286582534,0.14285714285714285,0.011627906976744186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-005
新北市三芝區埔頭里,109,新北市,三芝區,埔頭里,0.1562082740231333,0.044665517923780824,0.1630004500766902,0.11070800098133973,0.03725041078818269,0.04459292991750526,0.15027163041289548,0.6673001048787843,0.17286105482866387,0.4725648672926384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004151972429133054,0.14285714285714285,0.007751937984496124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-002
新北市三芝區店子里,109,新北市,三芝區,店子里,0.019040676902476312,0.0007974884643008577,0.14935902242052457,0.11314270731991133,0.03725041078818269,0.0047058663774145314,0.016054611749933202,0.4097138979558075,0.22081757369832541,0.336151344615295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009399120320524921,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-012
新北市三芝區後厝里,109,新北市,三芝區,後厝里,0.07239282909521136,0.0027063806530296286,0.14388286244070245,0.11166657889335961,0.03725041078818269,0.029087447325142388,0.0745446798901548,0.44221020868359623,0.1703989183212893,0.4420339455397239,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009495387393014003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-009
