index,Year,County Name,Township Name,Village Name,c_marital,c_popcal_Population Density,c_popcal_Natural Increase,c_popcal_Social Increase,h,j_income,j_edu_1,j_edu_2,ht_NO2,ht_PM2.5,e_Water,e_Green,cs_trans_Metro 300,cs_trans_Metro 300 Multi,cs_trans_Metro 500,cs_trans_Metro 500 Multi,s_Fire,s_Police,cs_school_Primary,cs_school_Secondary,cs_leisure_Gym,e_Area,ht_Hospital,s_Shelter,County Name_Taipei,Township Name_三峽區,Township Name_三芝區,Township Name_三重區,Township Name_中和區,Township Name_五股區,Township Name_八里區,Township Name_土城區,Township Name_坪林區,Township Name_平溪區,Township Name_新店區,Township Name_新莊區,Township Name_板橋區,Township Name_林口區,Township Name_樹林區,Township Name_永和區,Township Name_汐止區,Township Name_泰山區,Township Name_淡水區,Township Name_深坑區,Township Name_烏來區,Township Name_瑞芳區,Township Name_石碇區,Township Name_石門區,Township Name_萬里區,Township Name_蘆洲區,Township Name_貢寮區,Township Name_金山區,Township Name_雙溪區,Township Name_鶯歌區,Township Name_中山區,Township Name_中正區,Township Name_信義區,Township Name_內湖區,Township Name_北投區,Township Name_南港區,Township Name_士林區,Township Name_大同區,Township Name_大安區,Township Name_文山區,Township Name_松山區,V_ID
新北市三峽區安溪里,108,新北市,三峽區,安溪里,0.21943529725703018,0.15704792129658887,0.19017113218687828,0.07209209246594055,0.1933664588670365,0.0802070901330593,0.22270327908499601,0.735772355654789,0.14082274074367815,0.10101582971997268,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0019557836667901353,0.2857142857142857,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-024
新北市三峽區弘道里,108,新北市,三峽區,弘道里,0.042529813086788465,0.0012859378466463043,0.17379037756194698,0.07288418342651143,0.1933664588670365,0.011191150285086934,0.036514219544689766,0.42944309397528335,0.1571641452570081,0.10101582971997268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009476896476829475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-005
新北市三峽區成福里,108,新北市,三峽區,成福里,0.0335870800707847,0.0030313992834108804,0.17083660364658976,0.07494190502341135,0.1933664588670365,0.00879161037870249,0.03174650032659337,0.41936293397300417,0.11863854881592455,0.10668050042538368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008325924200662464,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-020
新北市三峽區插角里,108,新北市,三峽區,插角里,0.023356182290754965,0.0004481971592103379,0.1766771965711024,0.07288418342651143,0.1933664588670365,0.005351507030532159,0.014665785378279915,0.40812141624194875,0.12724190411516184,0.09802622944684408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009703933229391615,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-015
新北市三峽區有木里,108,新北市,三峽區,有木里,0.02542770329769608,8.757045212020627e-05,0.15666175128710388,0.0735483202020618,0.1933664588670365,0.004563882596133717,0.017331496408747853,0.4176299165212641,0.12166384696341677,0.09802622944684408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009709765969979217,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-016
新北市三峽區永?里,108,新北市,三峽區,永?里,0.2152904782014608,0.066869136140207,0.18495456575046965,0.0694762054016991,0.1933664588670365,0.08571890554288328,0.21797529650274616,0.6889773651191519,0.1046703551749631,0.10752380676458426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-006
新北市三峽區添福里,108,新北市,三峽區,添福里,0.040091590036985265,0.0027017003198343756,0.1766771965711024,0.0735483202020618,0.1933664588670365,0.01141342230508053,0.03445503334503928,0.4406173157419525,0.14082274074367815,0.09802622944684408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008335833487386734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-012
新北市三峽區溪北里,108,新北市,三峽區,溪北里,0.08300479608589845,0.012113031639410809,0.16627608931011392,0.07092734457516975,0.1933664588670365,0.02211494554981407,0.07771492255969692,0.5200914277716743,0.12724190411516184,0.10389912696256563,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005343050465431029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-017
新北市三峽區溪南里,108,新北市,三峽區,溪南里,0.05542513899473331,0.005024346863499696,0.16472026943948725,0.07174681908763951,0.1933664588670365,0.016101773174525002,0.05122144515186174,0.46350942389291194,0.1367597739684449,0.10389912696256563,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.008870098489237992,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-018
新北市三峽區溪東里,108,新北市,三峽區,溪東里,0.10599687211442259,0.013084645732256144,0.17524203638970207,0.07288418342651143,0.1933664588670365,0.03258791878625298,0.10112200901142776,0.562568240151187,0.12724190411516184,0.10668050042538368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0070363222941974505,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-019
新北市三峽區礁溪里,108,新北市,三峽區,礁溪里,0.1843902511304743,0.10421898221650541,0.18361360161759305,0.08910977366160368,0.1933664588670365,0.0656085081689007,0.18198154727396515,0.6699170311757903,0.14449083226393336,0.10101582971997268,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002399423466781387,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-007
新北市三峽區秀川里,108,新北市,三峽區,秀川里,0.01967622445426281,0.11911596117522029,0.17809609304194798,0.07332843842164273,0.1933664588670365,0.008145680117551547,0.021529776460747236,0.3778973252313562,0.14449083226393336,0.10101582971997268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0001532249157358672,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-002
新北市三峽區竹崙里,108,新北市,三峽區,竹崙里,0.07460705261625424,0.0006579637430669381,0.1766771965711024,0.07409156328104469,0.1933664588670365,0.015533917200344888,0.0614240554402842,0.5145037719607026,0.12724190411516184,0.10389912696256563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009709715325482442,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-022
新北市三峽區金圳里,108,新北市,三峽區,金圳里,0.01572549506130011,0.00033686772037301165,0.17524203638970207,0.07288418342651143,0.1933664588670365,0.0031636645786756903,0.013004606194887402,0.3961848765748604,0.1367597739684449,0.09802622944684408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009680705661546296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-013
新北市三峽區鳶山里,108,新北市,三峽區,鳶山里,0.262469038901016,0.020668706639774617,0.2067271064411866,0.07174681908763951,0.1933664588670365,0.09838254916217512,0.2591796197823647,0.8407886819484496,0.15931280436886908,0.10389912696256563,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.009046109673851747,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-008
新北市三峽區龍埔里,108,新北市,三峽區,龍埔里,0.25584658316850045,0.04014997576984081,0.22286186193256,0.08707787302074166,0.1933664588670365,0.09803965576569132,0.25150139224083223,0.7646257996429984,0.14449083226393336,0.10101582971997268,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.006564514881634606,0.2857142857142857,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-009
新北市三峽區龍學里,108,新北市,三峽區,龍學里,0.33445927953383414,0.11073601701679438,0.27145504797508624,0.08968449156744654,0.1933664588670365,0.1481677655191666,0.3341689667112327,0.24698288139797955,0.14780776420847505,0.10101582971997268,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0019617794230040917,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-027
新北市三峽區龍恩里,108,新北市,三峽區,龍恩里,0.20920700672833176,0.15083351998426903,0.22286186193256,0.09291693462943723,0.1933664588670365,0.11063365353605097,0.20748080088465096,0.4283764946188004,0.1571641452570081,0.10389912696256563,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.00438389532070137,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-028
新北市三芝區八賢里,108,新北市,三芝區,八賢里,0.008692557689021229,0.0023219393426832926,0.17379037756194698,0.07566738951622441,0.0430411729941544,0.0016027356529705941,0.007455611490579853,0.37128404323419023,0.11544194192570967,0.1236236684421986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054279716687367155,0.0,0.003875968992248062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-001
新北市三芝區古庄里,108,新北市,三芝區,古庄里,0.04038414112759758,0.003088653086585537,0.16155357110991095,0.07793467642126624,0.0430411729941544,0.011595916055474923,0.040467865395837466,0.4251340679788493,0.09646154903581303,0.13522532653698702,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.007852690614674638,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-003
新北市三芝區圓山里,108,新北市,三芝區,圓山里,0.019097752748714503,0.00025000337324212785,0.1766771965711024,0.07441313294968506,0.0430411729941544,0.005183520316407935,0.01445054071904971,0.3953173247293004,0.13225193238558094,0.12971820513154075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708862893586927,0.0,0.003875968992248062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-011
新北市三芝區埔坪里,108,新北市,三芝區,埔坪里,0.2024264933678559,0.016252643546170554,0.1693339978561935,0.0693525690102623,0.0430411729941544,0.05556269065925248,0.18799335919760368,0.8362672674490287,0.10470672483491579,0.13345070133924705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.008418323286582534,0.14285714285714285,0.011627906976744186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-005
新北市三芝區埔頭里,108,新北市,三芝區,埔頭里,0.172307089600096,0.04446141117838588,0.19637543203569943,0.07483686216158786,0.0430411729941544,0.04979764576896083,0.16624056388298197,0.6661277351675646,0.09646154903581303,0.13345070133924705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004151972429133054,0.14285714285714285,0.007751937984496124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-002
新北市三芝區店子里,108,新北市,三芝區,店子里,0.02118546611183513,0.00080254212059852,0.17379037756194698,0.0737667196167155,0.0430411729941544,0.005448671952311092,0.017546906097711482,0.39636696431358687,0.1367597739684449,0.1257248279237784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009399120320524921,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-012
新北市三芝區後厝里,108,新北市,三芝區,後厝里,0.07984656603358394,0.002717148890074237,0.15330269769252647,0.07441313294968506,0.0430411729941544,0.03164262654643593,0.0821551791448798,0.4263039368291123,0.11206270756876205,0.14750794541476725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009495387393014003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000210-009
