index,Year,County Name,Township Name,Village Name,c_marital,c_popcal_Population Density,c_popcal_Natural Increase,c_popcal_Social Increase,h,j_income,j_edu_1,j_edu_2,ht_NO2,ht_PM2.5,e_Water,e_Green,cs_trans_Metro 300,cs_trans_Metro 300 Multi,cs_trans_Metro 500,cs_trans_Metro 500 Multi,s_Fire,s_Police,cs_school_Primary,cs_school_Secondary,cs_leisure_Gym,e_Area,ht_Hospital,s_Shelter,County Name_Taipei,Township Name_三峽區,Township Name_三芝區,Township Name_三重區,Township Name_中和區,Township Name_五股區,Township Name_八里區,Township Name_土城區,Township Name_坪林區,Township Name_平溪區,Township Name_新店區,Township Name_新莊區,Township Name_板橋區,Township Name_林口區,Township Name_樹林區,Township Name_永和區,Township Name_汐止區,Township Name_泰山區,Township Name_淡水區,Township Name_深坑區,Township Name_烏來區,Township Name_瑞芳區,Township Name_石碇區,Township Name_石門區,Township Name_萬里區,Township Name_蘆洲區,Township Name_貢寮區,Township Name_金山區,Township Name_雙溪區,Township Name_鶯歌區,Township Name_中山區,Township Name_中正區,Township Name_信義區,Township Name_內湖區,Township Name_北投區,Township Name_南港區,Township Name_士林區,Township Name_大同區,Township Name_大安區,Township Name_文山區,Township Name_松山區,V_ID
新北市三峽區三峽里,107,新北市,三峽區,三峽里,0.00663556032466144,0.07623035706646826,0.18127812339592125,0.05724522572379227,0.1733728886666865,0.00349921580344471,0.008915265491572176,0.36031105352592185,0.1979768139520376,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.00020609710160777043,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-001
新北市三峽區中埔里,107,新北市,三峽區,中埔里,0.11149503831899715,0.03634307054376628,0.20440487174925717,0.05924636956135857,0.1733728886666865,0.052440735736708995,0.11457820833325383,0.5256997265161658,0.1979768139520376,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.005188119926666175,0.2857142857142857,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-004
新北市三峽區中正里,107,新北市,三峽區,中正里,0.16728497537821505,0.04376753168118786,0.22302647456991986,0.052651685101154116,0.1733728886666865,0.07053197029284812,0.17422272817351,0.6751991831881202,0.20861078713190362,0.40924964066581254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.005402602600216436,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-025
新北市三峽區二鬮里,107,新北市,三峽區,二鬮里,0.12140717350539901,0.015189358078489916,0.2079616132467649,0.05628925624432023,0.1733728886666865,0.0542045133093578,0.13174067617048582,0.5636976862950378,0.21864764256646974,0.40924964066581254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009231148957910067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-026
新北市三峽區五寮里,107,新北市,三峽區,五寮里,0.029902114221442046,0.0005322004284829073,0.15702394892230742,0.05623467445523713,0.1733728886666865,0.007000490348314652,0.02888183790546152,0.4309760708287498,0.22813087144307667,0.39223916211400406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009488384229292452,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-014
新北市三峽區介壽里,107,新北市,三峽區,介壽里,0.19922594270886637,0.016237217145921388,0.2061932060829396,0.058874159892383024,0.1733728886666865,0.0784495782899156,0.21672984870428857,0.7807003170432961,0.20861078713190362,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.007214455513824434,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-023
新北市三峽區八張里,107,新北市,三峽區,八張里,0.13719179084321378,0.09098228047174685,0.19130323025307172,0.056506011111760394,0.1733728886666865,0.0608484571849312,0.1415278703790369,0.5815911401352782,0.1979768139520376,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.000629709320223601,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-003
新北市三峽區嘉添里,107,新北市,三峽區,嘉添里,0.08342078845148176,0.0031343234468064595,0.0,0.05612503576846638,0.1733728886666865,0.03260529137536397,0.0828440711365128,0.5216842496396862,0.20861078713190362,0.40924964066581254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009256215258136323,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-011
新北市三峽區大埔里,107,新北市,三峽區,大埔里,0.13589818175981286,0.00481651539192452,0.19130323025307172,0.05487609895934017,0.1733728886666865,0.0636745494786491,0.13888647160545672,0.6123814128931943,0.21864764256646974,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.008649899017279554,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-010
新北市三峽區安坑里,107,新北市,三峽區,安坑里,0.05189416163344447,0.0006433005874446364,0.1749755556758209,0.056506011111760394,0.1733728886666865,0.015540353814629607,0.04566979310892602,0.46671754236141433,0.20861078713190362,0.4753715545408039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009493132563957788,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-021
新北市三峽區安溪里,107,新北市,三峽區,安溪里,0.21746152615868206,0.15874101612186312,0.17710123248100337,0.049593902804574944,0.1733728886666865,0.1047597107285168,0.24164060498355944,0.7436174782861036,0.20861078713190362,0.40924964066581254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0019509631348375532,0.2857142857142857,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-024
新北市三峽區弘道里,107,新北市,三峽區,弘道里,0.042647486348850766,0.0013217293236859,0.17282454401271133,0.0559038441477281,0.1733728886666865,0.016290333179487082,0.04011799531525841,0.4292886265373426,0.21864764256646974,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009284143919119124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-005
新北市三峽區成福里,107,新北市,三峽區,成福里,0.03347852783044818,0.0030763641102700724,0.16395913919338223,0.05714144354532056,0.1733728886666865,0.012360875338396854,0.034289594867298,0.4184283271121693,0.1979768139520376,0.4591190573789956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.008199070361383565,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-020
新北市三峽區插角里,107,新北市,三峽區,插角里,0.021339014166839854,0.0004659578923400522,0.14983026355463608,0.056069977886601056,0.1733728886666865,0.00779770451162379,0.016717435936782824,0.4068808830556086,0.21864764256646974,0.39223916211400406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009488435921955307,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-015
新北市三峽區有木里,107,新北市,三峽區,有木里,0.02391825310024885,9.175460139306201e-05,0.15702394892230742,0.05617993446037759,0.1733728886666865,0.006030370605531436,0.019675191560774342,0.41797348868753864,0.21864764256646974,0.39223916211400406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009493251063566306,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-016
新北市三峽區永?里,107,新北市,三峽區,永?里,0.21861180842724548,0.06777776491551418,0.18934444943084808,0.060778477344926966,0.1733728886666865,0.10802884619537483,0.23800892332290188,0.7002352714935278,0.22484265877924686,0.39283300756250933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-006
新北市三峽區添福里,107,新北市,三峽區,添福里,0.03948024071121679,0.0027600092172637117,0.16844492961732163,0.05551053400697522,0.1733728886666865,0.01651162858625837,0.03752239547900502,0.4410832105579207,0.20861078713190362,0.39223916211400406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008208548196022446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-012
新北市三峽區溪北里,107,新北市,三峽區,溪北里,0.08459908112794112,0.01243271464308099,0.17064780276925626,0.05863716219243743,0.1733728886666865,0.03319164078720386,0.08480980952985771,0.5223159922890949,0.1979768139520376,0.44268447563276747,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005301014710001916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-017
新北市三峽區溪南里,107,新北市,三峽區,溪南里,0.055279611131444334,0.005191262790408093,0.15465538688205135,0.05639794716215637,0.1733728886666865,0.022492951638303657,0.05604089822204325,0.4635969403800402,0.1979768139520376,0.44268447563276747,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0087168839639118,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-018
新北市三峽區溪東里,107,新北市,三峽區,溪東里,0.10674022618448695,0.013282260435566766,0.18127812339592125,0.05745100367037428,0.1733728886666865,0.04674967295394257,0.10921623696138869,0.5610546095016286,0.1979768139520376,0.4591190573789956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006955190129554097,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-019
新北市三峽區礁溪里,107,新北市,三峽區,礁溪里,0.18051182249526396,0.10239551307310434,0.2307795097699732,0.053793110214317943,0.1733728886666865,0.08533731510330426,0.19226680640831562,0.6741868131504983,0.1979768139520376,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0023920394229457425,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-007
新北市三峽區秀川里,107,新北市,三峽區,秀川里,0.021676937732835435,0.12270524011860788,0.18127812339592125,0.05745100367037428,0.1733728886666865,0.010421398701881376,0.023219341611077596,0.37970891873282475,0.1979768139520376,0.4260630053447702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0001531971993251679,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-002
新北市三峽區竹崙里,107,新北市,三峽區,竹崙里,0.07039722821771807,0.0006659808853136827,0.16621551444825025,0.056506011111760394,0.1733728886666865,0.021109575826374134,0.06581762432257726,0.5188231788548966,0.20861078713190362,0.44268447563276747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00949321354421859,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-022
新北市三峽區金圳里,107,新北市,三峽區,金圳里,0.016104027286326778,0.0003542345291637376,0.17282454401271133,0.056666939934198836,0.1733728886666865,0.0044081987173951185,0.014935026334255265,0.39542642950187473,0.21864764256646974,0.39223916211400406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00946836575544608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-013
新北市三峽區鳶山里,107,新北市,三峽區,鳶山里,0.2636475176779652,0.020850909562406202,0.25428444909900677,0.05493461663420778,0.1733728886666865,0.12850970208025222,0.28213529250148156,0.8574939904252854,0.20861078713190362,0.44268447563276747,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.008882909528113162,0.14285714285714285,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000090-008
