COUNTYNAME,TOWNNAME,VILLNAME,DN
臺北市,南港區,鴻福里,"75"
臺北市,信義區,四維里,"75"
臺北市,信義區,五全里,"75"
臺北市,信義區,六藝里,"75"
臺北市,信義區,敦厚里,"75"
臺北市,南港區,成福里,"75"
臺北市,南港區,萬福里,"75"
臺北市,信義區,新仁里,"75"
臺北市,南港區,玉成里,"75"
臺北市,南港區,中南里,"75"
臺北市,南港區,東明里,"75"
臺北市,內湖區,行善里,"75"
臺北市,南港區,東新里,"75"
臺北市,內湖區,週美里,"75"
臺北市,南港區,重陽里,"76"
臺北市,內湖區,蘆洲里,"76"
臺北市,內湖區,石潭里,"76"
臺北市,南港區,新光里,"76"
臺北市,內湖區,南湖里,"76"
臺北市,內湖區,葫洲里,"76"
臺北市,南港區,中研里,"76"
臺北市,南港區,中南里,"76"
臺北市,南港區,東明里,"76"
臺北市,南港區,東新里,"76"
臺北市,南港區,南港里,"76"
臺北市,南港區,三重里,"76"
臺北市,內湖區,五分里,"76"
臺北市,內湖區,寶湖里,"76"
新北市,新店區,建國里,"149"
新北市,新店區,福民里,"149"
新北市,新店區,國豐里,"149"
新北市,新店區,復興里,"149"
新北市,新店區,中華里,"149"
新北市,新店區,百福里,"149"
新北市,新店區,中正里,"149"
新北市,新店區,仁愛里,"149"
新北市,新店區,百忍里,"149"
新北市,新店區,福德里,"149"
新北市,新店區,中央里,"149"
新北市,新店區,百和里,"149"
新北市,新店區,明德里,"149"
新北市,新店區,大豐里,"149"
新北市,新店區,和平里,"149"
新北市,新店區,大同里,"149"
新北市,新店區,江陵里,"149"
新北市,新店區,中山里,"149"
新北市,新店區,建國里,"142"
新北市,新店區,忠誠里,"142"
新北市,新店區,新安里,"142"
新北市,新店區,國豐里,"142"
新北市,新店區,復興里,"142"
新北市,新店區,中正里,"142"
新北市,新店區,仁愛里,"142"
新北市,新店區,張北里,"142"
新北市,新店區,明德里,"142"
新北市,新店區,大豐里,"142"
新北市,新店區,大同里,"142"
新北市,新店區,江陵里,"142"
新北市,新店區,寶安里,"142"
新北市,新店區,寶興里,"142"
新北市,新店區,寶福里,"142"
新北市,新店區,信義里,"142"
新北市,新店區,福民里,"134"
新北市,新店區,太平里,"134"
新北市,新店區,張南里,"134"
新北市,新店區,廣明里,"134"
新北市,新店區,文明里,"134"
新北市,新店區,新生里,"134"
新北市,新店區,下城里,"134"
新北市,新店區,頂城里,"134"
新北市,新店區,新德里,"134"
新北市,新店區,中華里,"134"
新北市,新店區,百福里,"134"
新北市,新店區,中正里,"134"
新北市,新店區,中央里,"134"
新北市,新店區,安和里,"134"
新北市,石碇區,彭山里,"79"
新北市,石碇區,烏塗里,"79"
新北市,石碇區,永安里,"79"
新北市,坪林區,粗窟里,"79"
新北市,石碇區,彭山里,"77"
新北市,坪林區,石[曹]里,"77"
新北市,坪林區,大林里,"77"
新北市,坪林區,水德里,"77"
新北市,坪林區,坪林里,"77"
新北市,坪林區,粗窟里,"77"
新北市,坪林區,上德里,"77"
新北市,石碇區,潭邊里,"77"
新北市,石碇區,豐田里,"77"
新北市,石碇區,永定里,"77"
新北市,石碇區,中民里,"77"
新北市,石碇區,光明里,"77"
新北市,汐止區,白雲里,"77"
新北市,汐止區,東山里,"77"
新北市,汐止區,茄苳里,"77"
新北市,石碇區,彭山里,"78"
新北市,石碇區,烏塗里,"78"
新北市,坪林區,石[曹]里,"78"
新北市,坪林區,大林里,"78"
新北市,坪林區,水德里,"78"
新北市,坪林區,坪林里,"78"
新北市,坪林區,粗窟里,"78"
新北市,坪林區,上德里,"78"
新北市,石碇區,石碇里,"78"
新北市,石碇區,潭邊里,"78"
新北市,石碇區,豐田里,"78"
新北市,石碇區,豐林里,"78"
新北市,石碇區,中民里,"78"
新北市,石碇區,隆盛里,"78"
新北市,石碇區,光明里,"78"
新北市,汐止區,白雲里,"78"
臺北市,南港區,舊莊里,"78"
新北市,土城區,員信里,"78"
新北市,土城區,埤塘里,"78"
新北市,土城區,員仁里,"78"
新北市,土城區,永寧里,"78"
新北市,土城區,土城里,"78"
新北市,土城區,沛陂里,"78"
新北市,土城區,大安里,"78"
新北市,土城區,長風里,"78"
新北市,土城區,員福里,"78"
新北市,土城區,日和里,"78"
新北市,板橋區,溪福里,"78"
新北市,土城區,員信里,"75"
新北市,土城區,埤塘里,"75"
新北市,土城區,土城里,"75"
新北市,土城區,長風里,"75"
新北市,土城區,員林里,"75"
新北市,土城區,員福里,"75"
新北市,土城區,柑林里,"75"
新北市,土城區,學士里,"75"
新北市,土城區,明德里,"75"
新北市,土城區,學府里,"75"
新北市,土城區,日和里,"75"
新北市,土城區,埤塘里,"76"
新北市,土城區,清和里,"76"
新北市,土城區,廣福里,"76"
新北市,土城區,日新里,"76"
新北市,土城區,埤林里,"76"
新北市,土城區,清化里,"76"
新北市,土城區,青山里,"76"
新北市,土城區,清水里,"76"
新北市,土城區,柑林里,"76"
新北市,土城區,學士里,"76"
新北市,土城區,永豐里,"76"
新北市,土城區,永富里,"76"
新北市,土城區,明德里,"76"
新北市,土城區,學府里,"76"
新北市,土城區,中正里,"76"
新北市,土城區,金城里,"76"
新北市,土城區,日和里,"76"
新北市,土城區,樂利里,"76"
新北市,土城區,延和里,"76"
新北市,土城區,清溪里,"76"
新北市,土城區,學成里,"76"
新北市,土城區,青雲里,"76"
新北市,土城區,廣興里,"76"
新北市,土城區,安和里,"76"
新北市,土城區,裕生里,"76"
新北市,土城區,貨饒里,"76"
新北市,土城區,復興里,"76"
新北市,板橋區,廣福里,"76"
新北市,板橋區,和平里,"76"
新北市,板橋區,華德里,"76"
新北市,板橋區,五權里,"76"
新北市,土城區,瑞興里,"76"
新北市,板橋區,信義里,"76"
新北市,中和區,壽德里,"76"
新北市,中和區,明德里,"76"
新北市,板橋區,重慶里,"76"
新北市,板橋區,福安里,"76"
新北市,板橋區,仁愛里,"76"
新北市,板橋區,大豐里,"76"
新北市,中和區,清穗里,"76"
新北市,板橋區,廣德里,"76"
新北市,板橋區,華貴里,"76"
新北市,板橋區,華東里,"76"
新北市,板橋區,福星里,"76"
新北市,板橋區,華興里,"76"
新北市,板橋區,福德里,"76"
新北市,板橋區,華福里,"76"
新北市,板橋區,國泰里,"76"
新北市,板橋區,後埔里,"76"
新北市,板橋區,新興里,"76"
新北市,板橋區,福祿里,"76"
新北市,板橋區,景星里,"76"
新北市,板橋區,鄉雲里,"76"
新北市,板橋區,流芳里,"76"
新北市,板橋區,湳興里,"76"
新北市,板橋區,挹秀里,"76"
新北市,板橋區,福丘里,"76"
新北市,土城區,埤塘里,"79"
新北市,土城區,員仁里,"79"
新北市,土城區,永寧里,"79"
新北市,土城區,沛陂里,"79"
新北市,土城區,大安里,"79"
新北市,土城區,埤塘里,"78"
新北市,土城區,清化里,"78"
新北市,土城區,大安里,"78"
新北市,土城區,埤塘里,"79"
新北市,土城區,清化里,"79"
新北市,土城區,埤塘里,"81"
新北市,新店區,日興里,"81"
新北市,土城區,永寧里,"81"
新北市,土城區,清化里,"81"
新北市,土城區,大安里,"81"
新北市,土城區,清和里,"80"
新北市,土城區,清化里,"80"
新北市,土城區,青山里,"80"
新北市,土城區,廷寮里,"80"
新北市,土城區,永富里,"80"
新北市,土城區,峯廷里,"80"
新北市,土城區,延吉里,"80"
新北市,中和區,灰[磘]里,"80"
新北市,中和區,崇南里,"91"
新北市,中和區,忠孝里,"91"
新北市,中和區,東南里,"91"
新北市,中和區,頂南里,"91"
新北市,中和區,華南里,"91"
新北市,中和區,正南里,"91"
新北市,新店區,永平里,"91"
新北市,中和區,內南里,"91"
新北市,中和區,福南里,"91"
新北市,中和區,景南里,"91"
新北市,中和區,外南里,"91"
新北市,中和區,壽南里,"91"
新北市,中和區,景本里,"91"
新北市,中和區,興南里,"91"
新北市,中和區,吉興里,"91"
新北市,中和區,秀士里,"91"
新北市,中和區,復興里,"91"
新北市,中和區,景新里,"91"
新北市,中和區,中興里,"91"
新北市,中和區,景福里,"91"
新北市,中和區,秀明里,"91"
新北市,中和區,景平里,"91"
新北市,中和區,和興里,"91"
新北市,中和區,安順里,"91"
新北市,永和區,智光里,"91"
新北市,中和區,景安里,"91"
新北市,中和區,安和里,"91"
新北市,中和區,南山里,"91"
新北市,中和區,景文里,"91"
新北市,永和區,潭安里,"91"
新北市,中和區,崇南里,"103"
新北市,新店區,永平里,"103"
新北市,新店區,永安里,"103"
新北市,新店區,中山里,"103"
新北市,新店區,新和里,"103"
新北市,中和區,景南里,"103"
新北市,中和區,秀峰里,"103"
新北市,中和區,秀士里,"103"
新北市,中和區,秀水里,"103"
新北市,中和區,秀成里,"103"
新北市,中和區,秀明里,"103"
新北市,中和區,秀景里,"103"
新北市,中和區,秀義里,"103"
新北市,中和區,秀仁里,"103"
新北市,中和區,秀山里,"103"
新北市,永和區,智光里,"103"
新北市,中和區,秀福里,"103"
新北市,永和區,民族里,"103"
新北市,石碇區,烏塗里,"80"
新北市,深坑區,埔新里,"80"
新北市,深坑區,阿柔里,"80"
新北市,石碇區,潭邊里,"80"
新北市,深坑區,深坑里,"80"
新北市,深坑區,昇高里,"80"
新北市,深坑區,賴仲里,"80"
新北市,深坑區,萬福里,"80"
新北市,石碇區,烏塗里,"79"
新北市,石碇區,石碇里,"79"
新北市,石碇區,潭邊里,"79"
新北市,石碇區,烏塗里,"81"
新北市,石碇區,格頭里,"81"
新北市,石碇區,潭邊里,"81"
新北市,深坑區,昇高里,"81"
新北市,石碇區,烏塗里,"82"
新北市,石碇區,格頭里,"82"
新北市,石碇區,烏塗里,"81"
新北市,石碇區,永安里,"81"
新北市,石碇區,格頭里,"81"
新北市,石碇區,烏塗里,"80"
新北市,石碇區,永安里,"80"
新北市,石碇區,格頭里,"80"
新北市,烏來區,福山里,"83"
新北市,烏來區,信賢里,"83"
新北市,烏來區,孝義里,"83"
新北市,石碇區,永安里,"83"
新北市,石碇區,格頭里,"83"
新北市,中和區,忠孝里,"99"
新北市,中和區,東南里,"99"
新北市,新店區,柴埕里,"99"
新北市,新店區,安和里,"99"
新北市,中和區,華新里,"99"
新北市,中和區,頂南里,"99"
新北市,中和區,華南里,"99"
新北市,中和區,正南里,"99"
新北市,新店區,永平里,"99"
新北市,中和區,內南里,"99"
新北市,新店區,復興里,"123"
臺北市,文山區,景慶里,"123"
臺北市,文山區,景仁里,"123"
新北市,新店區,中山里,"123"
新北市,新店區,忠孝里,"123"
新北市,新店區,大鵬里,"123"
新北市,中和區,秀景里,"123"
臺北市,文山區,景行里,"123"
臺北市,文山區,景美里,"123"
新北市,新店區,復興里,"122"
臺北市,文山區,景東里,"122"
臺北市,文山區,景慶里,"122"
臺北市,文山區,景華里,"122"
臺北市,文山區,興福里,"122"
臺北市,文山區,景仁里,"122"
臺北市,文山區,興得里,"122"
臺北市,文山區,興安里,"122"
新北市,新店區,寶安里,"122"
新北市,新店區,寶興里,"122"
新北市,新店區,寶福里,"122"
新北市,新店區,信義里,"122"
新北市,新店區,忠孝里,"122"
臺北市,文山區,試院里,"122"
臺北市,文山區,景行里,"122"
臺北市,文山區,華興里,"122"
臺北市,文山區,景美里,"122"
新北市,土城區,日新里,"79"
新北市,土城區,員福里,"79"
新北市,土城區,日和里,"79"
新北市,板橋區,溪福里,"79"
新北市,板橋區,溪洲里,"79"
新北市,板橋區,堂春里,"79"
新北市,板橋區,溪北里,"79"
新北市,土城區,裕生里,"79"
新北市,樹林區,保安里,"79"
新北市,板橋區,福安里,"79"
新北市,板橋區,崑崙里,"79"
新北市,板橋區,成和里,"79"
新北市,新莊區,西盛里,"79"
新北市,樹林區,育英里,"82"
新北市,樹林區,大同里,"82"
新北市,樹林區,東陽里,"82"
新北市,樹林區,東昇里,"82"
新北市,樹林區,和平里,"82"
新北市,板橋區,溪福里,"82"
新北市,樹林區,樹南里,"82"
新北市,板橋區,溪洲里,"82"
新北市,樹林區,樹人里,"82"
新北市,板橋區,溪北里,"82"
新北市,樹林區,樹西里,"82"
新北市,樹林區,樹東里,"82"
新北市,樹林區,樹北里,"82"
新北市,樹林區,樹興里,"82"
新北市,樹林區,樹福里,"82"
新北市,樹林區,樹德里,"82"
新北市,樹林區,保安里,"82"
新北市,板橋區,崑崙里,"82"
新北市,樹林區,潭底里,"82"
新北市,中和區,錦和里,"82"
新北市,土城區,延吉里,"82"
新北市,中和區,灰[磘]里,"82"
新北市,中和區,錦中里,"82"
新北市,中和區,仁和里,"82"
新北市,中和區,中正里,"82"
新北市,中和區,中山里,"82"
新北市,中和區,嘉慶里,"82"
新北市,中和區,建和里,"82"
新北市,中和區,嘉穗里,"82"
新北市,中和區,文元里,"82"
新北市,中和區,錦和里,"86"
新北市,中和區,橫路里,"86"
新北市,中和區,內南里,"86"
新北市,中和區,外南里,"86"
新北市,中和區,錦昌里,"86"
新北市,中和區,錦盛里,"86"
新北市,中和區,復興里,"86"
新北市,中和區,中興里,"86"
新北市,中和區,德行里,"86"
新北市,中和區,錦中里,"86"
新北市,中和區,和興里,"86"
新北市,中和區,中山里,"86"
新北市,中和區,正行里,"86"
新北市,中和區,建和里,"86"
新北市,中和區,新南里,"86"
新北市,中和區,南山里,"86"
新北市,中和區,力行里,"86"
新北市,中和區,碧河里,"86"
新北市,中和區,錦和里,"84"
新北市,中和區,橫路里,"84"
新北市,土城區,廷寮里,"84"
新北市,中和區,灰[磘]里,"84"
新北市,中和區,錦和里,"89"
新北市,中和區,橫路里,"89"
新北市,中和區,內南里,"89"
新北市,中和區,錦昌里,"89"
新北市,泰山區,同榮里,"99"
新北市,新莊區,丹鳳里,"99"
新北市,泰山區,貴子里,"99"
新北市,泰山區,明志里,"99"
新北市,泰山區,大科里,"99"
新北市,泰山區,黎明里,"99"
新北市,林口區,林口里,"99"
新北市,泰山區,同榮里,"96"
新北市,泰山區,山腳里,"96"
新北市,泰山區,大科里,"96"
新北市,泰山區,黎明里,"96"
新北市,泰山區,同榮里,"94"
新北市,泰山區,福泰里,"94"
新北市,新莊區,中原里,"94"
新北市,泰山區,全興里,"94"
新北市,泰山區,同興里,"94"
新北市,泰山區,福興里,"94"
新北市,泰山區,山腳里,"94"
新北市,泰山區,楓樹里,"94"
新北市,五股區,德泰里,"94"
新北市,五股區,福德里,"94"
新北市,泰山區,黎明里,"94"
新北市,泰山區,同榮里,"101"
新北市,泰山區,新明里,"101"
新北市,泰山區,貴子里,"101"
新北市,泰山區,泰友里,"101"
新北市,泰山區,明志里,"101"
新北市,泰山區,義學里,"101"
新北市,泰山區,義仁里,"101"
新北市,泰山區,大科里,"101"
新北市,泰山區,同榮里,"102"
新北市,泰山區,福泰里,"102"
新北市,新莊區,中原里,"102"
新北市,新莊區,立泰里,"102"
新北市,泰山區,泰友里,"102"
新北市,新莊區,立廷里,"102"
新北市,泰山區,義學里,"102"
新北市,泰山區,義仁里,"102"
新北市,泰山區,全興里,"102"
新北市,泰山區,同興里,"102"
新北市,泰山區,福興里,"102"
新北市,泰山區,楓樹里,"102"
新北市,新莊區,中原里,"92"
新北市,新莊區,昌平里,"92"
新北市,新莊區,中隆里,"92"
新北市,新莊區,福興里,"92"
新北市,新莊區,福基里,"92"
新北市,泰山區,楓樹里,"92"
新北市,五股區,德泰里,"92"
新北市,五股區,興珍里,"92"
新北市,新莊區,中原里,"95"
新北市,新莊區,中和里,"95"
新北市,新莊區,立志里,"95"
新北市,新莊區,中泰里,"95"
新北市,新莊區,立泰里,"95"
新北市,新莊區,中全里,"95"
新北市,新莊區,中華里,"95"
新北市,新莊區,自強里,"95"
新北市,新莊區,立基里,"95"
新北市,新莊區,中宏里,"95"
新北市,新莊區,中誠里,"95"
新北市,新莊區,自信里,"95"
新北市,新莊區,中港里,"95"
新北市,新莊區,幸福里,"95"
新北市,新莊區,中平里,"95"
新北市,新莊區,昌隆里,"95"
新北市,新莊區,中信里,"95"
新北市,新莊區,立廷里,"95"
新北市,泰山區,義仁里,"95"
新北市,新莊區,昌平里,"95"
新北市,新莊區,中隆里,"95"
新北市,三重區,光榮里,"55"
新北市,三重區,清和里,"55"
新北市,三重區,重新里,"55"
新北市,三重區,福星里,"55"
新北市,三重區,中山里,"55"
新北市,三重區,光正里,"55"
新北市,三重區,同安里,"55"
新北市,三重區,永春里,"55"
新北市,三重區,同慶里,"55"
新北市,三重區,大安里,"55"
新北市,三重區,仁義里,"55"
新北市,三重區,光明里,"55"
新北市,三重區,平和里,"55"
新北市,三重區,吉利里,"55"
新北市,三重區,菜寮里,"55"
新北市,三重區,忠孝里,"55"
新北市,三重區,中正里,"55"
新北市,三重區,中民里,"55"
新北市,三重區,光輝里,"55"
新北市,三重區,過田里,"55"
新北市,三重區,大同里,"55"
新北市,三重區,福利里,"55"
新北市,三重區,仁德里,"55"
新北市,三重區,永興里,"55"
新北市,三重區,正德里,"55"
新北市,三重區,錦通里,"55"
新北市,三重區,國隆里,"55"
新北市,三重區,文化里,"55"
新北市,三重區,大園里,"55"
新北市,三重區,重陽里,"55"
新北市,三重區,大德里,"55"
新北市,三重區,光華里,"55"
新北市,三重區,錦安里,"55"
新北市,三重區,開元里,"55"
新北市,三重區,正義里,"55"
新北市,三重區,中央里,"55"
新北市,三重區,民生里,"55"
新北市,三重區,正安里,"55"
新北市,三重區,長生里,"55"
新北市,三重區,長元里,"55"
新北市,三重區,自強里,"55"
新北市,三重區,雙園里,"55"
新北市,三重區,長江里,"55"
新北市,三重區,長安里,"55"
新北市,三重區,安慶里,"55"
新北市,三重區,長泰里,"55"
新北市,三重區,幸福里,"55"
新北市,三重區,福安里,"55"
新北市,三重區,,"55"
新北市,三重區,清和里,"20"
臺北市,大同區,國慶里,"20"
新北市,三重區,永興里,"20"
新北市,三重區,大德里,"20"
新北市,三重區,開元里,"20"
新北市,三重區,長元里,"20"
新北市,三重區,長江里,"20"
新北市,三重區,,"20"
臺北市,大同區,永樂里,"20"
臺北市,大同區,朝陽里,"20"
臺北市,大同區,星明里,"20"
臺北市,大同區,雙連里,"20"
臺北市,大同區,大有里,"20"
臺北市,大同區,延平里,"20"
臺北市,大同區,民權里,"20"
臺北市,大同區,南芳里,"20"
臺北市,大同區,景星里,"20"
臺北市,大同區,隆和里,"20"
臺北市,大同區,蓬萊里,"20"
臺北市,大同區,揚雅里,"20"
臺北市,大同區,國順里,"20"
新北市,汐止區,樟樹里,"87"
新北市,汐止區,忠孝里,"87"
新北市,汐止區,環河里,"87"
新北市,汐止區,中興里,"87"
新北市,汐止區,福德里,"87"
新北市,汐止區,興福里,"87"
新北市,汐止區,厚德里,"87"
新北市,汐止區,康福里,"87"
新北市,汐止區,北山里,"87"
新北市,汐止區,北峰里,"87"
新北市,汐止區,金龍里,"87"
新北市,汐止區,湖光里,"87"
新北市,汐止區,文化里,"89"
新北市,汐止區,江北里,"89"
新北市,汐止區,白雲里,"89"
新北市,汐止區,樟樹里,"89"
新北市,汐止區,復興里,"89"
新北市,汐止區,忠孝里,"89"
新北市,汐止區,興福里,"89"
新北市,汐止區,智慧里,"89"
新北市,汐止區,厚德里,"89"
新北市,汐止區,康福里,"89"
新北市,汐止區,山光里,"89"
新北市,汐止區,文化里,"86"
新北市,汐止區,江北里,"86"
新北市,汐止區,白雲里,"86"
新北市,汐止區,自強里,"86"
新北市,汐止區,秀山里,"86"
新北市,汐止區,復興里,"86"
新北市,汐止區,大同里,"86"
新北市,汐止區,福安里,"86"
新北市,汐止區,秀峰里,"86"
新北市,汐止區,智慧里,"86"
新北市,汐止區,禮門里,"86"
新北市,汐止區,信望里,"86"
新北市,汐止區,新昌里,"86"
新北市,汐止區,義民里,"86"
新北市,汐止區,文化里,"83"
新北市,汐止區,東勢里,"83"
新北市,汐止區,橫科里,"83"
新北市,汐止區,白雲里,"83"
新北市,汐止區,樟樹里,"83"
新北市,汐止區,環河里,"83"
新北市,汐止區,文化里,"85"
新北市,汐止區,橫科里,"85"
新北市,汐止區,白雲里,"85"
新北市,汐止區,樟樹里,"85"
新北市,汐止區,白雲里,"83"
新北市,汐止區,秀山里,"83"
新北市,三重區,田安里,"119"
新北市,三重區,中山里,"119"
新北市,三重區,福祉里,"119"
新北市,三重區,重明里,"119"
新北市,三重區,光明里,"119"
新北市,三重區,過田里,"119"
新北市,三重區,光田里,"119"
新北市,三重區,光陽里,"119"
新北市,三重區,錦田里,"119"
新北市,三重區,三民里,"119"
新北市,三重區,重陽里,"119"
新北市,三重區,田心里,"119"
新北市,三重區,民生里,"119"
新北市,三重區,福田里,"119"
新北市,三重區,博愛里,"119"
新北市,三重區,二重里,"119"
新北市,三重區,田中里,"119"
新北市,三重區,六福里,"119"
新北市,三重區,幸福里,"119"
新北市,三重區,六合里,"119"
新北市,三重區,培德里,"119"
新北市,三重區,,"119"
臺北市,中山區,朱園里,"71"
臺北市,中山區,興亞里,"71"
臺北市,中山區,正義里,"71"
臺北市,松山區,美仁里,"71"
臺北市,中山區,力行里,"71"
臺北市,松山區,精忠里,"71"
臺北市,大安區,昌隆里,"71"
臺北市,大安區,誠安里,"71"
臺北市,大安區,建安里,"71"
臺北市,大安區,光武里,"71"
臺北市,大安區,民輝里,"71"
臺北市,中山區,埤頭里,"71"
臺北市,中正區,梅花里,"71"
臺北市,松山區,中崙里,"71"
臺北市,松山區,福成里,"71"
臺北市,松山區,敦化里,"71"
臺北市,中山區,朱崙里,"71"
臺北市,中山區,正守里,"71"
臺北市,松山區,中正里,"71"
臺北市,中山區,復華里,"71"
臺北市,中山區,康樂里,"71"
臺北市,松山區,中華里,"71"
臺北市,松山區,松基里,"71"
臺北市,中山區,龍洲里,"71"
臺北市,中山區,朱馥里,"71"
臺北市,中山區,中吉里,"71"
臺北市,中山區,中央里,"71"
臺北市,中山區,中原里,"71"
臺北市,中山區,中山里,"71"
臺北市,中山區,正義里,"76"
臺北市,中山區,正得里,"76"
臺北市,大同區,建泰里,"76"
臺北市,大同區,建功里,"76"
臺北市,大同區,建明里,"76"
臺北市,中正區,幸福里,"76"
臺北市,中正區,梅花里,"76"
臺北市,中山區,正守里,"76"
臺北市,中正區,黎明里,"76"
臺北市,中山區,康樂里,"76"
臺北市,大同區,星明里,"76"
臺北市,大同區,光能里,"76"
臺北市,中山區,民安里,"76"
臺北市,中山區,中山里,"76"
臺北市,松山區,慈祐里,"74"
臺北市,內湖區,湖元里,"74"
臺北市,信義區,四育里,"74"
臺北市,松山區,新聚里,"74"
臺北市,松山區,吉祥里,"74"
臺北市,信義區,四維里,"74"
臺北市,信義區,五全里,"74"
臺北市,信義區,六藝里,"74"
臺北市,信義區,敦厚里,"74"
臺北市,信義區,五常里,"74"
臺北市,松山區,復盛里,"74"
臺北市,信義區,新仁里,"74"
臺北市,信義區,雅祥里,"74"
臺北市,松山區,安平里,"74"
臺北市,松山區,自強里,"74"
臺北市,松山區,鵬程里,"74"
臺北市,內湖區,行善里,"74"
臺北市,松山區,新東里,"74"
臺北市,南港區,新光里,"76"
臺北市,南港區,九如里,"76"
臺北市,南港區,仁福里,"76"
臺北市,南港區,百福里,"76"
臺北市,信義區,中行里,"76"
臺北市,南港區,成福里,"76"
臺北市,南港區,中南里,"76"
臺北市,南港區,新光里,"77"
臺北市,南港區,九如里,"77"
臺北市,南港區,中研里,"77"
臺北市,南港區,中南里,"77"
臺北市,松山區,東勢里,"73"
臺北市,松山區,東光里,"73"
臺北市,松山區,新聚里,"73"
臺北市,松山區,吉祥里,"73"
臺北市,松山區,復勢里,"73"
臺北市,松山區,美仁里,"73"
臺北市,松山區,精忠里,"73"
臺北市,大安區,車層里,"73"
臺北市,大安區,建安里,"73"
臺北市,大安區,華聲里,"73"
臺北市,松山區,敦化里,"73"
臺北市,松山區,吉仁里,"73"
臺北市,松山區,復源里,"73"
臺北市,松山區,復建里,"73"
臺北市,松山區,復盛里,"73"
臺北市,信義區,新仁里,"73"
臺北市,松山區,安平里,"73"
臺北市,松山區,中華里,"73"
臺北市,松山區,龍田里,"73"
臺北市,松山區,自強里,"73"
臺北市,松山區,東昌里,"73"
臺北市,松山區,介壽里,"73"
臺北市,大同區,玉泉里,"129"
臺北市,大同區,建功里,"129"
臺北市,中正區,光復里,"129"
臺北市,大同區,建明里,"129"
新北市,三重區,,"129"
臺北市,萬華區,西門里,"129"
臺北市,萬華區,菜園里,"129"
臺北市,萬華區,萬壽里,"129"
臺北市,中正區,黎明里,"129"
臺北市,萬華區,福星里,"129"
臺北市,大同區,永樂里,"129"
臺北市,大同區,朝陽里,"129"
臺北市,大同區,星明里,"129"
臺北市,內湖區,湖元里,"69"
臺北市,松山區,精忠里,"69"
臺北市,松山區,莊敬里,"69"
臺北市,內湖區,港墘里,"69"
臺北市,內湖區,港都里,"69"
臺北市,中山區,金泰里,"69"
臺北市,內湖區,西湖里,"69"
臺北市,內湖區,麗山里,"69"
臺北市,內湖區,西康里,"69"
臺北市,內湖區,湖元里,"71"
臺北市,內湖區,湖興里,"71"
臺北市,內湖區,瑞光里,"71"
臺北市,內湖區,瑞陽里,"71"
臺北市,內湖區,紫陽里,"71"
臺北市,內湖區,港墘里,"71"
臺北市,內湖區,港都里,"71"
臺北市,內湖區,湖濱里,"71"
臺北市,內湖區,港富里,"71"
臺北市,內湖區,湖元里,"73"
臺北市,松山區,精忠里,"73"
臺北市,松山區,自強里,"73"
臺北市,松山區,鵬程里,"73"
臺北市,內湖區,行善里,"73"
臺北市,松山區,富泰里,"73"
臺北市,松山區,富錦里,"73"
臺北市,松山區,新益里,"73"
臺北市,松山區,新東里,"73"
臺北市,松山區,莊敬里,"73"
臺北市,內湖區,樂康里,"80"
